50 5000 25000
516 3685 3034
1358 1200 1542
178 1200 4555
253 1721 3689
1023 1235 2954
405 5523 4551
1404 1370 2292
16 2292 3405
315 485 3034
833 1716 2820
855 1078 75
968 11 476
1410 1200 5093
297 1200 3685
106 3659 2323
1226 3040 75
1344 4341 3685
588 908 4551
103 3034 4157
21 5523 3405
673 5550 1370
328 216 1782
234 216 2292
1305 1370 4119
1296 4157 3689
1156 3689 1959
599 1542 2769
801 4828 2512
159 4828 476
811 4551 416
125 3597 1959
184 4798 1716
651 4798 3689
264 2323 476
588 4157 1122
1206 485 4341
957 5093 1542
59 3689 3040
1026 485 1782
1421 416 3040
509 216 5523
585 4119 416
1050 75 3405
305 3034 2820
1401 1656 4186
123 4186 5093
706 11 2820
1230 3034 2512
1099 5093 2002
33 4555 11
1061 5093 416
408 476 1782
1283 1235 4555
1039 4341 1122
597 216 2323
71 1782 4551
359 3405 476
622 4551 3659
92 4341 2512
369 5550 1716
824 2954 4341
15 2002 476
1006 4798 485
1439 4341 2002
1322 5550 2769
1372 5523 1782
1227 1370 5093
276 3685 4119
167 1721 2323
536 5523 4798
1232 485 4798
1248 3142 3034
814 5093 4341
685 5093 1235
567 1959 2002
372 1200 1443
159 216 4551
308 1452 485
71 2820 3034
1168 485 1235
726 1865 1200
570 1721 812
490 1865 476
812 3659 1235
1240 1200 2002
799 1959 3689
589 2769 3405
336 2292 485
68 4798 5550
529 1085 1656
927 75 3659
349 2292 11
786 4798 4555
136 4555 4551
1144 3040 1656
80 11 812
615 1716 4555
760 3142 4341
592 2512 1782
20 5550 1085
1022 3040 1370
509 75 216
1169 4551 2954
681 4186 2292
1298 908 3034
322 1235 2292
1135 1085 3685
887 2954 2292
1326 216 4551
828 3040 3685
689 3597 1122
67 4186 908
845 476 3689
504 2292 4555
1426 2002 1716
403 1656 1959
987 3685 1656
1014 1959 3689
694 1542 3142
1407 1452 1656
1289 4555 812
1229 3659 1656
634 1716 3405
1010 1865 3034
997 3405 4157
1272 2769 2820
691 3685 5093
266 1782 3659
832 3034 1865
800 1656 1452
162 1200 1122
1281 1443 3405
1233 1959 1782
508 3040 2512
1168 1865 3142
535 812 416
200 2820 5523
1059 216 5523
64 1656 3405
775 216 2769
628 2769 1200
963 1542 3689
874 3689 4551
626 2292 476
783 485 2769
580 3689 812
888 1370 2002
706 5550 2769
1359 4555 1716
1177 1716 1122
634 5550 1122
890 3685 1200
422 1656 1085
1177 4551 1235
1157 1443 416
1359 3405 1452
1360 812 3405
410 4551 1542
345 4828 11
300 1959 2323
1075 416 3034
82 3685 1959
1224 2323 812
104 3597 1865
1422 1122 3405
585 3685 2820
1010 3405 2002
15 812 4157
101 485 1443
1074 3405 485
959 3597 1122
255 1782 3689
1237 1122 216
332 216 1716
1046 3142 1443
976 2002 2512
418 1122 1235
433 485 1452
406 3405 4341
41 3689 4186
1000 5523 75
1127 5523 1865
796 1452 1542
1129 5550 4828
735 2769 1721
450 2002 476
630 4186 5523
443 908 2820
274 4341 216
170 1200 5093
1101 844 4119
440 3685 4186
1237 476 4341
798 4157 4828
93 4157 3142
415 2954 1235
918 1542 4157
1361 4341 908
67 4341 476
109 5523 2002
1210 1085 1542
249 1542 4798
1429 908 3034
1278 5550 3040
803 3659 3685
115 908 1085
433 4555 1721
100 4157 1721
205 1452 1721
1285 844 4186
998 5523 1959
705 1370 3659
1229 4555 1542
1074 1452 2820
975 75 416
235 1716 3040
700 1782 2512
188 476 812
83 4798 11
889 3597 1370
319 416 2292
897 1656 1078
558 5523 908
192 1078 5550
1039 1085 1959
1274 11 5523
407 2820 3040
595 1122 4186
550 4551 812
522 1200 2820
511 2292 1542
90 2292 75
455 1200 4798
1158 4186 2002
1366 1078 1782
85 4157 2820
669 485 2512
706 3689 4157
198 844 4341
656 5550 2292
950 416 1716
901 2292 1865
711 75 844
439 1959 4157
1298 3597 3659
854 1452 844
1109 2002 3689
177 1782 4341
209 4798 1370
1066 11 1865
501 1716 5523
144 1656 2954
80 844 2820
392 416 908
250 3405 1542
977 485 3405
646 416 3659
695 3142 3659
904 3405 2323
403 3659 1200
904 11 1656
920 5093 3689
118 4119 476
34 4119 3405
829 4828 3689
824 2002 5550
925 1443 1959
1006 11 5093
1409 3034 11
145 4186 1200
1252 1452 3034
638 4828 1443
63 5523 1085
45 216 2820
822 5093 1865
1243 1716 5093
1302 5523 4551
475 1542 476
2 1235 2954
1320 3659 1959
764 2954 3659
1122 1370 2292
322 75 2954
1198 1716 11
1134 3685 1085
507 476 11
168 1370 1542
505 1542 3659
775 4555 3685
313 3597 3034
962 3689 75
491 3685 4341
1388 4119 5550
764 1443 2292
1404 4186 844
1131 3405 3142
897 75 2954
186 844 812
1189 1443 3405
1251 1716 2002
263 1443 1721
1043 1370 1656
1095 1865 844
224 1370 4157
173 2292 1656
1380 908 2769
639 416 4157
822 3040 1782
706 4551 4186
295 1370 1085
780 5093 1782
1358 1656 1370
399 2323 2820
977 5523 1782
1284 1542 2292
1012 216 1370
542 4341 216
1354 4341 5093
1072 812 1721
473 4157 1443
924 1721 3040
637 11 1235
103 485 1122
455 908 3034
1272 1716 2954
695 2769 11
1295 3405 2820
1218 1443 4157
394 3685 1235
1323 485 216
1065 4341 3689
1067 476 3685
1060 3405 1078
444 2002 5093
1011 1865 1782
1239 2292 4798
1067 2512 3405
1135 4828 844
825 5523 3040
715 3597 4828
1101 4828 4157
1323 1716 11
914 3685 3659
657 1542 4798
1147 4157 2512
786 3685 1370
460 4341 1122
711 4828 1865
13 812 1122
623 1782 2292
133 485 1959
908 1656 4555
449 1370 4119
429 416 4157
1301 11 4186
1203 1716 1235
828 3034 1235
33 5093 1085
36 908 3040
975 4551 3040
1421 416 75
743 216 416
136 216 3659
277 4828 908
553 5523 5550
153 1235 416
316 11 2002
796 416 1122
1160 1078 4828
794 4828 4798
413 416 3142
1119 1959 2512
970 3405 3034
1264 1235 3040
836 2954 1085
703 1370 2512
213 1200 4828
1266 3689 1542
254 4551 908
1253 1542 4119
568 2954 2769
1082 2323 4798
697 2512 1078
1301 812 844
571 5523 1443
866 1656 4555
763 3040 2769
708 416 1122
734 812 476
878 4157 1085
546 1122 4157
905 4119 1452
74 2769 476
686 485 75
265 1656 4798
805 1078 1656
635 1721 2002
200 1452 1122
168 3659 1443
258 3597 2954
1266 1716 2323
469 3040 1959
554 2002 3597
923 908 1782
1273 4551 2954
871 476 4798
549 2512 1716
264 1235 11
1284 1085 416
981 5523 2323
354 2954 4798
1283 1721 844
657 11 75
359 2323 1716
376 4828 4186
1025 3034 908
420 1542 2002
635 908 5523
812 216 1078
245 1716 75
414 5523 3405
257 908 1716
915 5550 5093
1274 3034 4798
82 844 908
980 2323 1235
1400 4186 5523
467 1235 2954
1280 3685 2769
1397 1721 4828
1210 485 1959
886 4551 2512
699 4828 4119
487 3040 4828
643 2002 1782
643 1122 3405
383 5093 844
780 416 75
998 2512 812
498 3597 4551
566 908 11
748 2820 476
931 812 11
1428 3685 1782
469 4551 1235
692 476 4119
901 4555 2769
322 1716 5093
1327 2820 2292
497 2292 3142
772 1721 5523
1000 3685 3597
1437 844 4157
246 3040 75
562 2512 4186
1126 4798 1452
459 4555 3659
781 3142 2512
668 3034 3040
1037 1078 1656
242 3597 4186
1242 4798 4341
1239 5523 4157
1357 3034 1078
1244 476 2323
1427 75 2323
1177 1443 1452
521 1959 1443
213 4828 1782
461 216 1078
247 4798 485
819 75 485
119 4119 1122
1109 1716 1200
1092 812 5093
1025 216 3597
1066 1721 3685
1245 3689 4798
1317 1200 2820
338 5550 1200
743 4119 3142
830 3034 1542
284 2512 4828
392 1452 2323
1375 3034 476
531 1443 4119
682 812 1370
591 3685 476
1039 2820 5093
1256 485 476
582 1542 4555
827 3659 3040
226 3659 2820
1330 416 4551
1175 1443 3405
751 3142 844
44 416 908
359 844 485
523 3040 4119
620 2512 3659
1240 4341 812
1062 3405 1122
779 1370 5093
509 2002 4157
1233 2002 216
1165 485 2512
1329 1656 5523
1224 1085 3659
399 3034 3405
428 1443 3142
1393 2292 1200
1156 1443 4555
421 844 3685
1040 1235 1078
1235 844 5523
960 11 3040
849 2323 1085
505 908 812
904 1959 3597
1205 1865 1235
1158 4551 2820
874 75 4186
1296 2769 1443
768 2323 844
908 812 216
260 4828 5093
653 2292 4828
275 2002 5550
659 1865 75
1241 1085 812
217 485 908
45 4119 1721
74 1782 1721
1193 2292 1959
1044 416 75
139 1721 4186
1056 2820 3689
527 2323 812
1148 2820 216
662 2954 4157
56 2002 4119
1301 1443 5523
359 3405 844
1425 2820 2954
54 3405 908
361 216 1085
297 4828 5523
711 3597 75
669 1542 1443
819 3040 3597
1182 1716 908
1092 1865 2323
112 4186 11
849 476 1865
1063 5550 2292
95 4798 485
1213 4551 4119
494 2292 4828
1093 1782 3040
917 4551 3597
823 4551 75
1156 908 1716
393 1443 1085
177 5550 216
4 3034 844
792 1443 1200
55 5093 3659
34 216 4186
1256 476 1443
551 2002 4555
1332 5523 4341
776 5550 4186
1368 1235 416
716 5093 1959
117 3040 216
1066 4798 1959
915 5550 2323
1273 1959 3685
1413 1085 1959
563 2002 485
855 1370 11
591 5093 2002
737 1452 5523
1403 3405 1716
304 4551 4186
1382 2769 485
413 3597 1656
1234 5550 1716
1333 3689 2820
490 4828 1721
935 1235 4186
483 476 3040
164 3659 5093
498 1959 4828
1406 1782 2769
142 1542 1959
248 1721 3034
85 1085 1122
1381 4798 1782
946 4341 75
515 1235 3659
107 4798 2954
242 3034 2820
850 4186 3040
1078 4186 1122
916 5093 844
118 11 4186
783 11 1782
1304 1235 1959
343 3689 1959
1215 3040 2002
454 4828 485
220 908 4798
994 4798 4186
1299 844 3142
0 3659 4828
47 485 908
28 416 812
1434 4341 3597
1022 1716 5523
850 2769 1452
157 485 5523
866 1782 11
134 1370 3689
1339 416 1542
126 1656 812
703 4828 3659
565 2820 908
981 3689 908
710 4551 1085
313 3405 1085
433 3142 476
1050 1122 1959
1094 75 2292
1159 3597 1716
883 1122 1370
1182 5550 4341
478 3597 2820
994 1452 2512
1027 4119 3040
1047 476 1716
953 2769 1721
564 1122 5550
90 2512 1782
1250 2769 4119
565 1122 4186
180 485 4186
658 3685 812
85 1542 1716
1112 4157 4186
719 1122 3034
1166 1122 3034
1358 1959 416
1219 3040 5523
612 1122 5523
189 1542 3034
727 5523 4798
430 1085 4341
1206 1078 1542
1025 1716 1370
187 2002 1959
246 844 1085
36 5523 1443
1255 1085 11
427 5093 1959
488 4186 216
1216 4828 2954
78 2292 2954
1284 4157 4119
869 3142 4186
929 3040 1865
391 3597 3040
548 1235 3034
166 4186 4119
62 5550 1959
0 4551 485
1439 5550 1716
236 2292 1865
461 2292 812
688 5093 2769
881 5093 1122
85 3142 2292
1308 485 75
663 1865 1721
499 75 5523
896 3685 1085
130 5093 1370
594 3405 1085
1018 3685 1443
218 3689 1370
1131 2512 1656
1140 1721 4341
619 1542 1443
916 1542 1235
534 2820 1085
1085 1443 1542
48 3597 1078
209 1200 1370
1388 3034 3689
551 2512 1782
7 2323 1865
429 3597 3659
896 476 1716
389 3689 4828
641 1452 485
274 4828 3405
345 908 2002
1109 1865 11
1233 3597 844
924 3034 3040
870 3142 4119
511 1122 4828
1245 4119 3689
1244 3685 1782
1299 4555 3034
213 1865 1370
452 4551 2820
449 476 5550
798 3597 11
822 4551 844
995 3597 4119
625 3689 1443
979 4798 3034
1110 2512 476
494 1656 4157
1106 4828 5550
1022 5550 3685
35 1542 4798
50 1716 1542
759 3597 5093
1275 4828 2002
164 3597 1716
736 1452 812
623 5093 1656
471 4119 1122
665 2769 4341
38 1656 4119
377 2769 2820
1351 1542 3405
1184 416 1443
674 908 1656
819 5550 4555
433 416 3040
889 1542 1721
424 2292 4551
1425 4551 2954
1336 4186 4551
273 4186 1782
184 1782 5093
1241 1200 4551
475 1122 4186
1166 908 3659
31 4551 2323
793 5093 2769
1217 812 4551
1426 1865 1452
699 1235 4798
78 4186 908
671 3034 485
194 2002 3040
62 844 476
1121 2954 1782
264 1542 1370
1124 11 2954
1245 4551 844
1416 4798 3689
525 1200 1721
179 485 1542
195 476 2954
142 1959 75
205 2292 2820
1198 908 4828
1335 4341 1782
1019 11 1656
696 4798 1443
672 1959 812
1198 3405 844
1249 2292 3405
1316 3405 2512
315 2323 2769
541 1721 416
559 3034 3040
870 1122 3040
586 216 1782
163 3659 1959
947 1959 3034
76 4341 485
1401 4341 3689
533 4341 3659
341 4186 2512
358 3597 2954
722 485 812
1424 1959 485
663 1656 1542
439 3142 1716
834 4341 4555
859 2292 4119
1025 908 4119
994 1443 1721
458 1235 3597
1256 5093 216
200 4119 476
185 2820 3034
850 1085 4555
334 4186 476
647 416 4798
1020 844 3142
955 4555 4551
391 1200 4828
515 3034 3659
203 1370 2512
1180 3659 1656
1382 3659 3142
1295 1959 908
192 1959 1235
989 812 4157
185 3685 1782
866 1865 4555
1295 3659 2769
695 1235 3034
589 4828 5093
1337 812 908
781 812 476
218 11 1452
310 2512 3659
1183 3689 4157
1240 11 4157
666 75 1235
394 5523 1235
961 4555 908
1422 1443 4551
1320 3659 3689
533 1122 3040
751 4341 5093
934 2512 485
992 2820 75
1032 1370 4186
834 2512 2954
1076 1085 1443
551 1200 2954
1261 2292 1959
705 2512 2954
647 908 2323
283 2954 2323
970 2323 3142
81 1721 3034
1267 3659 1200
305 3040 5523
1252 5523 1235
1232 11 4828
760 1656 1959
558 844 2769
829 3689 2512
152 908 3034
98 1782 1865
861 3685 1085
487 812 75
217 1370 1865
717 1959 3040
686 5550 1782
1213 485 1721
583 11 908
246 4119 4555
478 908 1656
463 3659 2954
1135 2954 216
734 4555 3040
38 3659 3597
1192 1200 3034
1081 4186 1122
128 3040 4555
1034 2954 4186
56 3685 1452
595 844 2769
52 75 2954
583 3034 2820
955 1782 1443
869 4119 2769
502 1122 416
977 2954 1122
648 2769 4798
146 2769 1721
157 2512 216
1127 3659 1443
584 1200 1656
1123 4157 4555
852 4119 75
130 1078 3142
487 4555 216
1200 3597 4828
1260 812 4157
567 2512 2820
1145 4157 5550
104 4798 3040
802 416 216
822 1370 1200
1043 4186 2512
887 2769 2323
137 3659 1542
1425 1959 216
1383 75 3040
11 1078 3689
1352 2820 908
1014 4119 1865
1032 1782 4551
1331 3685 3597
1053 4119 4341
1026 2769 1782
551 4828 216
259 476 1716
743 3034 416
1339 2292 3689
753 4551 2512
199 1865 2954
1059 1443 1656
783 2512 2954
494 416 3040
915 4157 4551
993 4186 2769
959 4828 476
352 3659 11
252 4186 3685
877 2820 908
1076 5550 1452
568 1452 4555
1351 1542 2292
277 2002 1085
1192 216 3405
617 3597 3405
137 1122 1443
712 3405 1959
243 1721 908
79 2292 4119
1273 1200 3142
533 4119 485
1002 1452 4341
1142 1716 1235
1257 3405 2769
169 2820 3597
777 3142 4551
1385 2323 812
372 1721 844
445 1235 216
961 3034 485
1109 416 216
979 4551 5550
172 3034 416
1162 1443 75
1437 1716 4186
217 11 4551
1431 3689 4119
1092 4551 1452
1409 812 75
930 3689 1716
599 1452 3689
11 2323 485
183 4186 1370
1345 5093 4341
1214 1782 2002
1303 2820 4157
1295 3685 5093
968 1122 4119
737 476 5523
1384 4186 3034
828 1200 1716
56 1656 4798
347 2292 1865
1179 3040 5523
728 4798 844
408 3597 1959
334 4828 4798
1329 1716 4551
1327 1716 2292
1220 3142 1122
36 4157 3659
345 5523 4828
89 3142 1959
589 4119 5523
619 1865 5523
175 4119 3142
127 1542 3597
17 4157 1200
1344 3142 4119
996 4157 2002
1032 2002 1782
1371 4828 216
417 11 1782
642 3597 4157
155 3142 75
1388 4157 2820
76 1370 4551
1405 3685 1656
1309 1200 1370
866 1959 75
330 485 75
268 812 4186
39 11 5550
400 2512 4828
1379 1716 1542
966 3685 1370
328 1235 476
217 216 1959
358 1542 3142
738 908 2323
1217 1085 1200
565 2323 2769
918 1370 11
508 5550 4157
891 1370 3142
585 3034 1200
1070 1085 4157
248 1078 5523
1123 5523 5093
246 1959 2292
1392 4186 2002
962 1542 1370
327 1085 3034
1217 1370 11
82 75 2769
1140 812 1542
148 1443 4119
1118 75 3597
1391 4341 3405
708 4119 1078
1248 5550 416
589 1542 2323
184 1443 1865
71 1959 3689
780 3142 485
553 2769 216
228 4341 4798
263 4555 75
617 4157 75
338 3659 3142
36 844 476
927 2002 1085
312 844 4798
679 11 476
1094 1443 2323
754 3659 1078
244 3405 1078
633 4551 3659
474 11 844
1018 1542 1235
815 1370 4555
1385 2292 216
554 2820 1078
1401 1452 1721
953 4555 3034
602 3689 5550
1234 2323 476
115 476 2292
1117 1235 1542
1437 4186 216
217 3142 2323
17 1370 5550
1427 5523 1443
54 3142 2769
546 485 4555
419 2002 485
226 1122 5523
323 1782 5093
718 1200 11
588 1865 5550
400 3685 4798
61 4157 5523
370 2769 1656
201 11 4341
231 3659 1443
1428 4798 1200
226 216 1452
1061 3689 1085
246 75 4186
879 4157 1235
1226 5523 5093
406 5523 1542
1372 3685 1452
1414 3597 5523
494 1721 1078
1132 2002 4186
923 2954 1959
845 1721 3040
1141 4798 2512
1233 1721 812
1246 485 4341
1278 1370 1235
1082 3040 1865
929 1200 3040
1423 1865 5550
1115 3405 1085
598 3685 1656
1315 1656 1078
1016 1721 5093
682 1370 476
360 2820 4798
190 1782 5523
1384 1443 1542
948 3034 2323
519 3685 416
329 3597 75
1028 1452 812
739 5550 5523
1124 4186 3405
366 4828 1443
727 1865 4186
789 908 11
605 3405 5523
113 908 75
633 1443 1959
834 1865 4828
294 3597 1078
1033 4828 4555
255 4119 1656
1274 1443 5093
1271 4186 5523
1388 476 3040
1288 1716 1656
579 4555 3034
586 485 1782
1313 1085 2512
255 11 2769
1385 1782 11
1181 11 1235
646 1235 4551
556 1443 2820
990 1235 1370
427 216 485
921 216 2954
211 2292 1542
1135 1542 4119
706 1782 1235
851 3142 3405
112 1078 2954
1052 3034 1782
1030 1085 4186
901 4186 5523
1198 1959 2002
1088 11 1959
683 4798 3142
488 4551 1078
1339 4798 2002
393 1122 3689
380 11 1721
1299 3659 75
1418 1122 844
566 1721 4828
5 5523 3689
893 2002 3685
1187 1656 4341
1217 2323 4551
727 4551 5523
1414 1452 1542
469 3689 4551
259 3597 1078
1300 416 1716
1398 1542 844
1414 1085 3659
335 4798 2769
268 4341 1716
110 4551 1959
870 1782 5523
374 216 1078
784 2512 4119
646 908 75
882 1721 3597
1212 1721 216
583 416 4555
451 844 75
336 4828 5550
664 1721 1865
612 416 2512
1391 5523 1542
386 3405 476
985 2820 3685
1351 908 216
151 2292 2820
831 3685 1452
132 3689 2323
516 1959 1085
289 908 4828
542 2002 3597
305 812 3405
992 416 3689
66 5550 1865
664 4157 1443
1080 844 2820
1272 3685 4828
1085 3142 2512
727 1078 4341
594 1721 908
668 3142 3405
381 2769 3597
1417 11 2323
370 2769 3034
510 2820 3040
1406 1085 1452
1264 4119 3597
538 416 2323
1248 3405 4551
722 1782 485
936 416 1370
1062 1122 4551
923 3597 476
777 3597 476
169 3597 1370
450 4186 3142
77 1542 4798
8 1078 3405
248 4828 2820
1185 476 4828
356 844 3034
928 485 416
454 2954 3405
1109 812 2002
1393 844 2512
657 4157 1078
1294 4555 908
128 4828 5093
1124 2954 1085
433 2292 2954
345 2512 4186
1272 2323 5093
716 3659 4341
94 416 1716
1089 1721 1865
1330 4555 5550
784 2954 5093
587 1542 1452
1149 2323 4555
838 1443 2769
504 4555 2512
827 4798 5093
1429 5550 485
353 4157 4551
1128 1716 1443
1299 1542 2954
804 416 2820
105 3659 844
138 4157 812
1406 1078 3659
518 4828 1370
584 3685 5523
1091 1085 4341
1181 5550 4555
141 4186 3142
930 1716 1235
1327 476 11
928 4551 2292
1431 2954 4798
822 1721 1443
1104 4119 1716
924 1716 216
116 4341 4555
836 1370 3142
43 3142 4551
265 416 1443
1392 4186 908
1329 11 2820
279 416 1200
1086 216 3685
12 3685 2954
570 2954 1370
451 1542 1370
955 2512 3597
867 1085 2002
1316 1542 3689
721 1235 812
1069 1865 1078
1155 3142 3689
989 1122 5093
536 1452 1200
59 3597 485
270 1716 4341
564 1443 2512
554 3597 1542
510 908 216
1362 4551 1782
1173 1452 908
1128 1452 4551
833 2002 1959
1111 4828 2954
186 4119 5550
166 3405 5523
1169 3142 4828
894 1235 3040
952 416 4157
1353 4798 2769
737 1235 3034
263 1721 4341
968 1542 1959
639 1370 4119
697 4186 2292
864 1370 2954
465 1721 3142
1359 2769 216
743 5093 1200
657 1235 2292
1266 3040 1078
1316 1235 1959
1142 1542 3659
598 3597 3405
1245 1122 1370
512 1452 3034
726 4798 75
467 3597 4828
1003 11 1085
90 4157 1865
651 485 4828
1047 3405 2954
539 5523 4119
1071 1122 4828
422 2323 2512
876 1200 476
796 1235 3597
163 5523 216
521 416 4186
483 3597 2323
1135 3685 216
614 5093 4157
1153 1716 2323
657 1443 1085
951 4551 3597
388 216 3034
1184 2769 1656
1219 5523 4828
735 1716 3034
636 2292 216
1357 4555 1085
1155 2954 485
1048 812 3659
398 485 2769
134 3040 5523
956 908 4186
1035 3597 4186
574 4551 11
1008 1078 2323
69 1443 4157
719 416 1235
1044 3405 2769
576 2954 4555
114 4828 1721
675 1443 1235
453 812 1200
782 4341 3405
967 1443 812
912 1542 4555
981 4341 1235
132 5523 4551
1176 4555 5523
312 4551 4341
299 4798 216
846 485 2769
1299 3659 1200
513 3659 4157
1352 1782 3405
182 3034 485
962 1200 2002
935 1078 2820
173 2323 2002
294 4555 4157
2 2512 4157
49 4119 3040
1221 3689 1085
294 5093 5523
207 3142 812
261 1443 2954
1096 1122 4798
591 4119 11
636 3597 1716
802 2820 3405
804 75 3034
648 3142 4828
1038 4186 3685
1428 3659 2292
150 485 5550
1010 3040 216
1189 2820 3142
525 3040 4798
1039 4119 1542
1023 75 4551
408 3405 3685
1285 5523 2292
207 1782 1122
914 2292 3142
717 2002 4551
96 4555 3034
1240 1085 4551
249 2512 3034
682 2954 4828
1004 2002 1443
247 1542 1370
495 1370 1452
100 4828 1085
285 1656 1235
1215 1235 4551
89 844 4341
50 416 1542
752 4828 476
1220 1656 1716
649 1452 3597
1282 416 2954
1043 476 2323
460 1085 4186
745 2820 5523
937 216 2512
515 216 2512
1332 5550 3040
959 4157 1716
1012 3142 2820
629 2002 11
494 2769 4798
726 1078 5093
1187 3685 1370
364 4828 3659
757 2292 4828
1239 3689 2292
331 1782 3685
47 908 75
984 476 3597
1001 4828 908
861 2820 2512
324 1122 5093
1425 1078 3142
1126 2002 1542
73 1865 1235
282 2512 1721
103 1865 1656
143 2820 1085
1039 4119 2954
563 844 3142
1078 4119 1542
373 3597 1200
28 4551 4828
653 2292 1656
954 1865 1452
171 5523 1542
259 4341 2769
1112 1716 3689
679 1782 1078
1414 1235 75
937 11 3405
1055 1542 2002
1054 4828 4157
810 4828 476
303 4551 2769
418 3689 1200
826 2292 5523
162 4798 2512
42 844 3685
1193 4157 2323
297 2512 2954
1095 1370 812
903 2002 2323
890 11 216
870 11 2323
788 1370 2954
926 1078 485
1389 2769 908
622 1235 1122
1106 812 1865
395 2954 4186
1007 908 75
181 5550 1085
951 1716 416
1092 1656 3034
1302 1656 416
439 908 4828
203 1452 11
266 812 2954
1179 3689 3040
37 812 1078
529 4828 3142
701 1443 476
168 4341 812
1052 5550 4551
778 2820 1443
1075 2002 5093
1202 4798 908
9 1085 216
291 2002 416
361 75 4798
387 1078 4828
24 4551 1656
48 1370 1656
1349 1452 2292
348 1865 1542
841 4119 1865
748 216 2512
1328 4551 3597
453 1085 2512
413 4119 1716
290 1716 476
836 1865 416
664 5523 216
853 1200 75
929 2954 1716
752 2292 5523
635 2323 2002
779 1078 5550
1324 4798 1122
440 1865 4186
1045 4186 1542
532 216 1959
1170 4186 3142
1431 1235 4119
927 4119 3040
437 2512 1085
908 4828 3685
789 908 3405
1402 11 2323
30 1782 3142
43 2323 3040
132 5523 1235
448 1085 1200
913 2512 4157
1436 476 3405
668 1122 1200
891 3040 476
1413 4555 1782
426 844 11
1393 4119 2820
405 908 216
378 844 2002
706 5550 1782
615 3405 3685
829 11 1782
837 2323 3040
1393 1452 1959
122 3040 4828
429 2292 2769
758 3689 812
236 1782 216
836 1959 1078
595 908 1542
299 5550 485
1378 216 4555
312 1443 3034
418 1959 1721
1037 75 2002
206 3142 11
638 1122 3685
668 2323 2512
467 3659 1782
1352 4157 485
1147 5093 216
638 908 2820
1132 3034 1721
417 4186 812
697 2292 2323
505 908 4828
138 1085 1865
991 1235 1200
460 4551 2002
107 1085 1656
896 2512 1782
432 4551 4186
730 5523 2769
2 3405 1443
825 3659 3689
443 75 4157
596 3597 1370
474 3405 4119
442 4119 908
1208 485 3597
360 4119 1959
1076 3685 5523
286 1542 216
1183 11 4341
1049 2954 3034
1050 5093 1370
1391 5523 416
1014 2820 75
460 4341 5093
324 4119 4551
263 1865 485
111 11 4186
380 1865 2512
632 812 4828
1286 2292 416
287 4828 4555
764 2292 2769
104 4157 2820
609 3689 2820
1171 11 2323
587 1370 2292
1063 3142 3034
1337 4157 2769
1174 4555 476
1021 4798 3405
1308 3689 3597
505 1542 3034
481 1370 4551
1090 2769 1959
821 1122 1235
1280 1959 4828
904 2323 1370
673 1452 844
188 1370 1782
1162 1443 1782
886 216 1122
1030 3659 2292
980 3689 1085
597 11 216
1239 1443 5093
226 1085 1235
357 5550 1122
1317 2954 1200
1378 1235 3659
127 5550 1959
823 5093 1721
702 3034 3689
1272 3405 4341
353 1865 4828
798 3034 1716
1340 1452 3689
845 844 1443
1171 1200 3597
1420 1721 1443
1327 4186 216
472 1122 1865
1348 1200 476
268 4555 2002
465 4119 5093
21 4157 485
1197 216 2769
955 1078 2292
1381 908 1721
398 1200 1370
946 1200 4828
1180 5093 2512
417 4798 1370
1385 485 3685
488 416 1656
1075 4341 3142
65 1370 1865
564 1370 3142
50 2820 5523
1023 4828 1656
542 216 485
46 1716 5523
487 1656 5523
871 1716 1122
1092 1452 4798
599 1452 3142
665 416 844
1229 1656 4119
1151 3142 1865
606 1452 3034
1148 5550 4798
1067 1200 2292
114 908 1721
985 1085 2323
575 812 2512
579 3597 476
228 4119 1235
93 4341 2769
1183 3405 4186
222 4186 4341
1242 2954 4798
869 485 416
856 3405 2512
401 2512 5093
848 1656 2292
1427 4555 5093
87 1200 11
180 5523 3689
459 4555 1656
1079 1656 3597
447 216 812
734 4551 3659
96 3040 3685
710 2769 908
269 2323 1085
422 1235 1122
1318 1078 1452
692 4828 1078
70 4798 1085
647 2820 4157
929 2002 5523
980 1721 1085
562 75 3405
1276 4828 3405
1008 3659 3689
561 844 1656
824 2323 476
984 75 3040
816 1122 3040
64 4186 4341
262 4119 2002
1212 3597 476
777 3597 3689
1379 1959 2512
413 908 1452
1351 485 3405
117 4157 3689
861 1542 485
885 2292 5550
776 1721 2954
1356 5550 3040
322 1542 1200
1286 4798 3405
1210 1200 1078
804 1959 416
208 3685 4551
102 1542 1782
1420 812 3034
661 476 2323
520 5550 1959
204 844 4828
642 416 3040
1374 1443 1370
1395 2820 216
541 2769 1656
1003 3142 2954
592 1542 812
1316 4798 1200
1407 1443 3405
1425 4341 476
1434 812 3142
128 1656 5550
160 2002 1452
610 1542 2292
106 216 2292
245 3685 1716
1068 1721 4828
994 844 2820
758 1959 1716
1373 1721 1656
479 1370 844
873 2954 1443
124 2820 1200
703 216 2323
940 216 3685
1256 2820 485
803 3685 1085
740 2323 1078
1046 1656 1443
942 2820 1542
693 1235 1200
631 2323 1865
1397 3597 75
1230 5523 844
341 2323 1443
456 3689 4119
1138 4551 2954
100 1959 2769
97 2769 1656
970 1656 5093
1008 2002 11
462 2512 1656
643 485 5550
273 3040 3685
1272 908 416
868 1721 1452
745 3689 5093
403 908 2323
710 3597 1078
855 3034 476
