50 5000 25000
66 1173 2370
466 793 2815
848 2086 4262
369 2993 3524
725 4435 3524
1163 590 1173
840 5468 2370
1220 121 1867
1228 2315 4602
1119 2370 4435
1408 3535 2498
1062 3524 4469
398 5663 2656
468 5663 4221
187 5667 3524
898 5529 121
619 2058 5622
358 2498 419
641 2040 4221
566 2498 1173
514 5667 1167
1258 482 2536
175 5572 5667
257 793 2370
436 3886 4469
727 482 5023
362 5622 362
445 1484 249
1289 5622 2330
862 4435 4629
844 4602 121
1046 3792 5667
493 5026 2815
163 590 1042
39 4677 2315
976 5529 1167
1129 811 3886
1337 1167 5683
1254 3524 4469
668 4026 1042
569 3535 1167
1054 2040 3535
177 482 2498
1088 4026 121
1376 590 3259
1228 1484 2815
1287 4677 419
859 5468 5026
304 2086 3259
5 3792 5622
658 5667 3259
1079 4262 4602
1216 5683 4435
987 3535 2330
650 2315 1042
385 2040 2058
1049 3792 793
1434 2993 121
419 2815 590
861 1042 1511
615 5026 3792
396 5026 4469
1124 1484 793
411 1167 2040
1300 121 5663
696 427 5622
1014 2536 1042
375 5572 419
118 5622 2370
1368 590 811
217 2330 4435
371 4677 1511
1188 121 4026
1276 2330 1042
412 2040 2086
1284 2315 5663
674 5663 2058
1179 5572 2815
908 4469 793
37 590 5683
1322 590 5023
975 2536 329
202 3259 1173
1403 419 2040
1246 1042 4469
253 2815 5622
603 3524 3886
343 4026 362
1251 2086 2315
1160 5026 5683
901 3535 5667
1246 121 329
1339 5683 1484
1140 5572 2370
1353 4677 3886
1282 2656 3535
446 4469 2656
661 2815 2370
344 3792 2370
65 482 2086
852 2993 4602
1302 3792 5529
258 4629 419
617 5622 3259
783 4469 2040
1074 1042 4435
1379 1173 1484
472 1484 1237
817 2086 1237
754 4262 2315
166 5622 3535
1340 1042 1167
158 590 4026
775 2498 329
119 329 2315
1065 2536 2815
1239 590 1484
1227 1484 1042
432 4262 4221
872 4435 1511
382 1042 4677
506 4026 1173
203 4026 4435
13 5667 2086
592 5468 4602
587 5622 4677
52 3524 4026
703 121 427
897 2040 1042
1348 1511 3524
430 1167 811
162 3886 2993
237 4629 121
332 427 419
786 1484 3524
865 3524 2993
744 5663 249
282 5023 2086
124 5572 1042
839 5026 3524
367 3886 121
402 590 3259
639 2656 4629
762 2315 4469
1349 5622 329
956 2315 5023
614 5663 419
848 5529 1167
539 5667 1173
138 2086 249
167 5529 5663
371 5529 1867
236 4677 5572
1112 2815 2040
1372 2315 2086
770 1042 2370
985 5667 5026
320 4221 3886
983 5683 419
1141 2370 1484
1178 3524 2656
48 3886 5023
686 5023 4602
1265 2330 793
676 3792 4469
1017 1511 482
403 590 427
889 2370 2815
934 121 2815
918 590 2993
1297 4262 2815
1254 2993 362
807 5663 1042
724 1173 5026
198 811 1167
324 4469 1484
746 4602 3886
381 1484 3886
207 5026 4026
761 3535 329
615 5529 3886
1375 2656 590
404 5663 4262
691 5468 2536
724 4026 3792
178 2315 1173
1137 4677 2330
265 1511 5468
762 1484 2656
604 5468 5572
1060 2993 249
172 1042 2315
741 793 590
572 4629 5667
1060 482 2815
1183 5683 2086
520 2536 4435
1042 2315 1867
629 5667 1167
1399 2656 419
80 1167 3524
848 5663 1042
382 2536 5023
929 4677 5683
334 2993 5023
107 5663 5023
573 1511 2315
781 5683 2498
985 4677 2058
80 419 5468
139 4435 1237
338 2330 427
228 1237 329
340 5023 4469
1367 2315 1042
1025 4629 4435
803 5683 2330
272 5667 1867
1135 2315 329
1148 2058 4262
915 3259 4602
1369 419 3886
1241 3259 2815
1146 3259 5622
215 5663 329
820 1173 2815
1266 2315 3886
504 2993 1173
1016 3886 5529
552 419 4629
255 2993 1042
333 427 4469
66 329 2370
1148 5622 3259
189 5572 5023
274 1237 1511
200 2330 2536
412 2058 4629
122 2536 4602
187 811 4262
816 5622 329
580 249 1484
1130 1173 4262
1125 329 249
1162 2315 1867
912 2370 2330
1273 2993 2086
296 2040 793
877 5572 3886
1016 590 2498
548 5622 1867
262 811 793
1399 4602 329
879 4629 362
1290 329 362
1036 590 2330
742 5572 1867
1038 4469 5026
348 4435 4629
501 2536 482
1332 3524 590
1175 793 3524
580 5572 249
1110 329 5023
1234 5529 3535
702 4677 4435
4 1167 2058
1043 3792 5683
1263 590 4629
1059 2058 1484
91 5667 4221
570 5023 329
1008 2993 2315
886 2993 1867
357 4469 1511
1362 1867 2330
1278 5529 3524
840 1237 2993
74 5529 5572
1418 4435 4677
842 1484 1042
674 3524 2040
112 2315 1511
410 3886 482
523 1484 362
558 590 811
1155 793 329
1192 2498 5023
1200 3792 2536
1284 419 482
633 4629 1511
451 2498 5572
601 4677 5572
1407 4435 482
1099 2656 5468
1039 5529 5667
362 5572 4629
639 2498 1511
1091 1867 3535
227 329 1167
548 5667 1237
448 1867 419
626 5529 2498
522 4629 2086
1023 2058 5529
790 2993 4602
1314 5663 2086
736 3886 3524
25 5023 2330
567 5572 3886
644 793 419
1228 4262 5468
1424 793 3259
1217 590 1042
889 2040 482
1220 4221 1867
1072 4677 4221
31 811 2315
987 1484 1867
435 3535 2498
1228 811 4469
991 419 590
177 1173 2315
826 2656 590
1210 793 3535
988 2330 5468
1073 2315 4629
513 1167 590
1261 419 249
1400 5529 811
1284 3524 4262
1079 3524 2536
47 2536 590
1312 249 2370
1331 4469 2656
872 793 3259
597 2040 3259
381 1042 5667
960 5026 1867
918 2040 5468
566 2040 5572
678 2815 5572
1040 4677 2656
1382 2086 3524
39 3259 4602
654 3886 2536
127 5572 2656
842 249 5023
1263 121 1484
1064 2536 590
424 2536 4602
572 2498 4469
931 2498 811
238 3886 1173
631 5572 3792
440 1511 3259
804 4469 1867
78 4221 3792
123 2086 5468
1142 5026 5667
1160 2498 1511
416 329 1167
585 1511 2040
823 590 2993
845 5468 4262
210 4469 5572
886 5572 2315
964 590 4435
866 5663 249
391 1042 482
213 2058 1511
608 482 2815
494 590 2330
618 3792 1042
1246 4629 362
875 249 3524
773 329 5026
681 2040 1867
631 2058 1484
647 2536 2058
828 5529 5572
553 793 4221
458 2993 3792
20 811 2040
1200 1867 1173
117 1237 4677
75 5622 4469
385 4026 2815
941 362 793
426 590 4435
1294 1042 3524
259 1042 2058
616 1484 2656
1254 2330 5023
246 1237 3886
1188 2330 2815
1282 4435 2656
1287 5683 3886
983 2330 4026
1108 2498 4602
486 2993 1167
641 1867 5663
871 3524 249
228 4629 2058
516 5572 1867
96 3886 4602
1250 427 1511
1098 3259 5023
641 5529 2498
310 811 3535
668 4221 2086
1309 1511 5026
612 5572 482
841 419 121
1229 3259 5529
1331 2536 2498
1061 5026 121
1110 793 482
1408 4469 5663
1077 3524 4677
1071 5023 1484
546 5023 2040
142 3535 4469
1212 5468 329
424 4469 419
480 482 5026
551 1237 329
395 811 5572
1211 427 2993
1203 4602 4677
1369 3535 4602
1377 329 121
1284 2315 811
64 1173 427
827 1237 2498
1042 1042 1511
805 4602 4026
53 4469 3792
1198 427 5572
432 4677 5683
1073 1237 4602
782 793 3259
612 419 427
1304 2656 2993
562 3259 2370
1312 4602 5529
181 5026 4629
1238 5622 3792
658 5572 2370
1090 1167 2086
723 4026 5622
66 4435 1237
550 2086 249
414 811 3259
848 4677 5663
720 5667 3792
901 4677 329
572 2656 5529
151 4435 362
1082 3259 2058
126 3259 4677
1003 793 362
651 1484 427
216 2330 2086
743 1173 4435
820 5529 4221
572 4221 1237
804 2040 4469
1275 5572 1042
1130 2536 2993
974 4629 4026
1214 121 4435
625 1484 4677
579 2656 3535
14 2498 1167
1067 2536 5663
1154 2086 3792
1378 3259 4629
1327 1511 1173
1403 2656 590
11 2656 1511
1098 2315 5023
155 4221 4602
734 4602 590
749 5023 5667
376 2498 2370
1402 2370 3886
1340 5026 4602
1099 5667 482
1062 1167 811
1134 427 2330
503 2993 4629
1305 590 4026
207 2315 2370
182 590 4262
474 3259 2330
1430 1173 4262
654 419 1173
1278 2815 4262
317 590 5683
184 482 427
798 249 2040
997 482 1867
658 2536 1867
1185 1867 419
1332 5468 3886
1058 4026 2315
640 4026 419
1028 2815 3524
131 590 427
1432 427 811
240 5667 2315
661 5667 1167
1409 2815 419
84 5468 1167
571 5572 1237
1421 4221 590
1284 419 4602
763 5667 2815
894 3524 4026
759 362 3792
999 1237 4435
92 4602 329
1374 793 4629
18 121 1237
461 329 5529
442 1167 4677
159 5026 4469
1404 5683 2536
1183 3886 5572
570 5622 1867
206 419 2330
1106 4435 249
1399 3524 1484
607 2086 3886
127 590 793
1322 2058 362
38 5572 1867
1289 3792 1867
1159 2815 793
497 4026 5468
1264 2656 2040
973 5026 5468
499 4629 5468
195 4435 482
1213 5622 793
534 2086 1511
132 2330 811
1182 2058 3524
1 590 4677
234 427 2536
1200 5529 121
764 1237 482
585 362 2315
341 2536 2815
520 2656 249
926 811 329
930 5663 1511
673 2370 2536
546 5663 5468
780 2330 419
540 5572 4677
1304 5026 1867
321 2330 1867
663 1484 2058
843 2058 1167
1405 482 427
327 5622 5023
66 2058 1867
1219 3886 4221
64 4221 1511
648 5663 811
1209 4469 2815
1217 4602 1867
797 482 3259
72 249 5667
1349 4469 2315
236 2040 5023
174 2370 3886
1394 3792 2315
1330 2086 5572
539 5026 249
308 4677 427
1397 2058 1173
990 121 2040
116 2370 4262
1024 427 362
1182 4602 4262
508 5023 1867
968 482 5667
919 5529 2656
977 1511 2993
841 5468 3886
642 2536 1173
810 3524 2086
1336 1042 5683
1036 5026 3259
965 4221 1484
483 1484 482
680 2993 2315
569 5663 811
1254 419 249
1370 4602 329
604 4469 2086
785 4262 5683
887 2656 5529
1110 2330 3792
1365 482 2370
191 2370 1237
899 2993 2086
179 1484 2040
929 482 121
681 362 4221
1183 4677 4262
695 793 4435
337 5468 1484
225 249 2536
1126 427 419
32 3886 1484
73 5023 2315
651 2315 1237
61 3792 2536
335 1867 4602
1004 329 2058
1269 5667 1511
373 5529 419
964 811 2993
1328 1237 5026
604 2086 4629
973 2815 4677
1418 121 5683
1069 329 121
1180 3259 1042
113 1042 2536
1225 1237 2993
981 2993 3524
395 121 5667
322 2058 5622
815 2815 2058
369 5572 1042
11 2058 2315
1360 1173 329
641 1167 2498
361 5622 5667
1317 5023 5622
14 1237 793
981 3886 3524
1435 4629 329
1319 4435 793
408 590 3886
88 5468 1042
294 5622 249
178 2993 5026
1265 1173 2315
442 4629 793
728 427 1167
1153 249 2498
588 1173 2086
582 5023 4221
1073 2058 1511
135 482 2315
301 3886 121
1237 362 3259
965 2315 3792
443 5026 329
1248 1867 1484
26 2315 4677
367 1484 1237
460 4221 1167
310 3792 590
318 4602 427
619 2656 1511
288 2370 5667
1126 3524 4221
1 5026 2330
1249 1237 5468
1275 1237 4629
75 1042 2536
407 5622 419
1111 1042 2815
1092 4602 4469
1104 1042 482
192 5468 4629
1136 1173 5468
11 3524 793
1102 3535 2058
1288 362 1867
409 811 5572
134 5026 4677
807 4469 419
192 5026 482
838 362 2040
691 482 1042
372 1867 329
70 2330 329
673 2315 427
662 419 5468
982 3259 427
544 4677 4262
1337 811 590
791 4262 1867
409 5683 811
938 2315 5663
971 2536 419
321 5663 5572
302 2498 2040
595 590 427
909 2993 482
1317 5572 4262
660 5622 4026
48 1042 419
446 1167 419
1390 482 419
605 590 5026
926 1867 2058
1100 2330 4677
128 2656 3259
1037 419 811
914 427 2040
6 1237 2058
54 4469 1867
372 249 4629
195 5622 2040
260 3524 4602
876 5622 427
1048 2536 793
373 5468 2330
1433 121 5572
1330 2315 4602
1235 3259 4262
506 5468 590
129 2498 5468
108 329 2815
79 5667 5683
980 3886 2058
1069 5663 2993
714 1167 2330
565 3524 5667
1066 427 5667
1385 419 2315
967 362 1511
1108 3886 5572
504 4262 2315
356 5663 793
1399 5667 1484
1295 4026 249
1401 811 5622
148 2058 3535
13 5683 5529
344 2315 5667
1146 4629 2498
906 427 4677
1436 5468 329
52 5667 1484
1206 2993 4602
14 2815 2086
148 427 1042
798 1484 482
260 5663 482
1306 2536 4629
594 4629 2498
326 2086 121
249 3524 2058
853 1484 1511
267 1867 482
1038 4435 329
1230 1173 5023
460 5667 4677
720 2370 1867
458 5572 2086
1052 1484 5683
1251 1237 427
60 1237 1484
785 1173 5026
924 2536 1173
522 4262 5468
182 5572 590
164 329 2370
782 5529 2315
666 5529 2536
1268 5468 5026
689 2330 590
764 3886 3792
821 2315 5683
802 2498 1167
226 329 2315
288 4435 5572
68 3792 2315
358 3259 811
399 3524 4602
1214 2058 2993
397 5468 3535
766 4629 811
947 2536 793
799 5622 4469
1389 4469 5026
1048 362 1511
876 2086 3535
1207 1173 4221
8 4602 1042
362 1173 2330
313 4026 2315
1241 3886 4629
70 2815 4221
464 4677 482
341 4629 427
351 4221 4629
292 329 482
194 4026 5663
74 2370 3886
308 4221 2058
493 427 2058
295 5572 3792
365 5468 2370
701 4629 4262
1043 2498 2656
1266 5529 362
119 5468 5667
703 5529 2993
761 4469 2815
396 5529 3524
980 362 121
1437 4629 5023
1328 1511 5683
1164 5667 2330
561 3792 4629
674 5683 3259
321 793 4469
885 3524 482
1101 5468 362
228 2993 4677
1239 5468 590
686 4629 811
1136 329 249
471 5529 2498
124 5023 4435
38 2315 3792
1074 5622 419
909 4435 419
791 4602 5663
924 590 1511
1358 4221 419
1276 5622 2040
717 5683 2315
173 4026 1042
218 362 2040
455 5023 2040
710 3792 2086
1103 4629 3886
769 590 1042
342 2040 2086
345 1511 1484
192 811 1867
1190 3524 1867
221 5663 3524
17 3535 249
756 3524 2656
359 482 2498
715 1484 2536
1015 362 4469
918 1173 5683
654 419 1511
22 1042 362
1021 2086 121
338 3259 4629
1198 5026 4677
717 4469 2086
373 1511 2330
985 121 1167
709 3792 5622
81 1484 4629
281 5622 2536
843 4026 249
293 4602 427
1095 482 249
725 1042 3259
3 482 5663
248 2498 4221
1233 249 2040
374 5026 5683
455 121 2330
608 419 1484
1324 590 4677
49 1484 3259
707 5572 811
1252 2058 3535
239 2370 2815
741 2993 4677
399 1484 362
1349 5529 2330
224 482 793
1329 4677 3535
386 4221 4629
435 811 2656
1143 249 5023
827 4221 3886
1066 419 590
239 2370 5663
638 419 482
547 2058 2086
772 249 1042
533 590 5572
1076 2993 590
905 427 4677
362 2040 427
1211 4602 4435
93 5468 2315
77 3524 3535
715 5529 2815
1263 4262 3886
467 4469 1237
872 2315 5026
508 4677 329
1286 5026 4469
208 5622 1237
1419 5026 5683
1384 793 5683
1293 793 3524
718 419 5529
1394 362 2040
911 2058 4677
1309 4221 5683
21 3886 2993
75 3524 1511
771 2815 2993
83 2086 5468
224 2815 362
1241 4026 2498
1143 427 1042
521 121 2370
973 2040 5667
855 2536 3535
850 811 793
330 1042 2058
544 2330 793
875 249 1042
95 1173 4221
793 2330 362
422 121 4629
754 4469 5622
171 4262 5683
452 2536 1511
1030 5026 249
973 4026 5683
1311 2656 5023
813 3259 5667
1025 362 1867
197 5572 3886
1062 5468 5026
147 2040 2086
157 362 5023
437 419 2370
728 4435 5663
1050 249 2058
167 419 1167
34 5026 5667
862 329 1237
1180 2656 3259
1045 4435 2656
1217 2370 2815
776 4262 5026
825 2993 249
651 2815 5026
1104 3259 4629
946 4629 2536
593 362 793
1049 793 2040
584 1042 2815
121 2370 362
1394 5023 362
709 3886 793
989 5663 5529
1247 1511 2498
1072 1173 121
1311 2315 2058
267 482 1237
193 811 5622
419 2370 4629
1269 2330 482
799 2656 2815
468 2815 121
560 5667 4262
1386 4262 2498
666 2058 1042
761 5572 2656
526 5468 5663
1308 121 2993
961 5663 4435
666 2330 329
1339 1237 4026
1191 4262 4629
869 1484 249
15 3792 793
336 3259 1511
186 4602 5529
510 5622 427
206 4602 1167
451 121 2656
261 3259 5663
1071 1173 121
1266 1167 811
244 5026 4469
50 4469 1173
492 2086 4435
1074 249 811
356 2993 5468
1228 2040 2993
877 5622 3259
1162 2815 1867
343 3886 2536
661 3535 1484
1016 2330 121
399 4602 1484
454 482 3524
23 811 4435
1306 419 427
510 121 5023
255 2370 427
64 3535 2040
345 4629 2330
999 1867 2993
81 1167 329
27 5683 427
724 2536 5667
1070 2498 482
993 427 2536
1133 2370 329
254 1042 3535
121 2498 362
866 5622 5667
552 5529 2040
702 1042 811
1176 5683 811
904 121 1173
406 4435 4026
1399 5572 793
1092 4026 2040
1219 249 2315
1212 4435 362
510 1042 2315
1062 3535 5663
325 2536 4677
61 5468 4221
644 4602 2815
1374 3524 121
1182 4629 5023
671 1167 3524
101 5023 4435
483 2498 362
1111 2315 4677
1365 249 4602
1159 5622 4677
1423 3524 4262
607 1511 121
238 2656 3886
555 4629 3535
1024 1237 2815
820 811 5622
172 3535 329
944 5667 329
896 793 811
98 2993 5468
16 4629 1511
1085 1042 419
1201 3886 329
642 4469 4435
808 1173 5683
1350 2498 1173
481 3886 1167
851 1867 3792
92 4435 1484
705 427 5683
7 5468 4629
940 249 5663
1012 4435 1511
157 3792 2993
870 1173 2315
941 3535 1484
265 4677 3259
1116 5622 4629
1080 2656 4026
217 5683 4026
225 1167 4221
1165 5622 3792
610 2656 3535
767 2498 793
69 811 4469
1010 2536 329
1226 5468 5622
659 4262 5663
108 5026 4677
297 5023 4677
101 5667 4262
1388 590 249
360 3524 2315
1296 3535 1484
1320 3792 4469
20 811 3886
684 427 3535
1268 3524 249
290 249 4629
1355 811 4677
1221 5667 1042
602 4262 2086
110 5023 2086
1176 3792 329
243 4629 1042
319 2330 1867
1060 3792 1042
108 5468 811
1203 2086 2498
319 4469 4262
1412 5468 5026
574 3524 4026
556 482 5572
165 2058 5683
408 249 5529
599 5667 5572
219 4221 121
328 5026 3524
1403 2536 1237
1069 2815 4602
847 482 4677
1426 3886 2370
86 3259 4262
476 1042 121
1126 4469 1511
506 4469 4435
1105 1237 5683
494 3524 4026
39 3524 793
830 1511 1173
62 1511 5026
664 1042 1167
1320 2330 2656
691 4602 4262
431 2656 3259
377 793 2370
257 2993 1237
356 329 1484
1173 3886 1173
1414 4262 427
1400 4262 2058
974 4602 482
711 5667 2370
1039 4026 5622
684 362 1167
54 1167 249
931 1173 5663
655 362 2498
866 2498 2815
1399 5468 3535
445 793 3792
289 5572 811
919 482 2330
723 4026 4221
435 793 4435
925 5468 5023
1260 4435 1511
976 811 329
569 3259 1867
78 4602 5683
78 590 811
886 5023 3886
1344 4026 5622
18 249 2370
353 4602 5667
1340 3535 249
92 4469 5026
2 2993 2815
1043 4629 2040
323 4221 2370
441 419 590
1229 2086 1042
781 2370 249
1120 4629 5572
277 4221 4677
506 5026 4602
291 5572 5026
565 5529 1167
1078 1237 419
1273 2656 1237
274 5622 3792
63 2058 2315
716 2058 121
396 3886 5023
673 5683 3535
1051 2040 362
1343 4469 4262
340 4262 5683
753 5468 1237
1328 2370 4469
897 590 4026
306 2315 4677
305 3259 2656
1124 1042 2498
1094 5023 2498
34 3259 590
132 2993 2315
642 2536 2330
99 121 2498
744 419 2315
63 4629 590
649 427 1237
826 4262 2058
510 5572 3535
164 1237 5023
71 362 5529
75 5026 5529
718 4469 5026
689 1484 590
1433 1042 590
1368 5663 482
254 2330 2656
109 4262 5663
380 1167 5622
327 419 3535
819 4026 5529
40 362 3792
525 2498 419
399 4262 1042
431 1237 1867
968 1173 1237
5 3535 1511
851 3259 3524
713 4469 5468
875 4469 5663
925 5663 4469
864 2058 1484
1107 419 4221
587 2536 5572
427 362 5663
202 590 3792
255 4221 793
1234 3792 4677
1085 1042 793
192 2993 4629
286 2086 2656
1182 793 1511
77 5622 2040
695 1511 2656
591 2370 3524
1198 3886 427
877 427 2815
9 793 3259
1327 590 4677
892 3792 249
599 5468 362
1012 2536 2315
858 590 4602
407 2086 2815
314 3886 4677
628 329 362
1131 362 4629
134 5023 427
1368 2315 4629
1099 249 2058
329 5529 2993
1039 590 482
1342 2993 811
905 5663 1042
59 427 3524
672 3792 5023
65 5026 811
1247 3535 4026
1002 4435 2040
545 793 482
1252 2330 2040
656 4262 1867
996 2330 5622
1165 249 2315
162 1237 427
1332 5667 2536
240 1042 793
259 5663 4026
87 2815 4629
1051 5572 121
908 5026 793
128 4026 590
1421 1237 2656
811 427 3524
403 5572 419
254 5468 329
992 4435 2536
870 5023 5667
1205 2040 1173
486 482 121
1252 3792 482
824 3792 1484
113 793 1042
591 2370 2815
26 362 5468
1358 5667 1484
939 4602 2370
146 5663 4262
227 2040 419
488 419 2536
35 3535 4262
1431 2086 4469
1140 2656 1167
1343 362 5468
581 2058 3524
499 2536 1173
1438 5683 1173
145 2040 4026
244 4469 590
605 5023 4602
640 3886 249
631 121 1484
203 2498 2040
1419 121 1042
176 1484 1167
919 2498 419
1170 3524 2498
930 2040 590
714 419 3524
1256 2536 4262
946 2993 2058
652 4262 1484
1370 3535 419
1069 4435 2993
1281 3886 2315
807 4677 1484
523 419 4221
475 482 362
1324 4262 4435
871 5529 4262
26 811 2058
1080 2498 427
1005 2315 1173
149 5572 2315
508 5023 2993
1094 427 249
968 811 2086
128 427 5023
1215 2315 2815
154 5667 2498
557 2498 793
1368 4221 2058
211 4469 4602
169 1511 4677
965 121 3535
23 2370 4221
887 4469 5622
534 590 1237
1080 2815 1484
358 5683 4602
1064 482 5023
1137 4602 5468
1101 5683 3792
1013 3259 5023
374 4629 1042
339 5529 811
401 5663 482
957 1173 2656
913 3524 4221
154 3792 4221
1162 4026 4629
731 5683 2498
392 4677 2815
1405 2040 2058
212 1173 1167
551 4602 590
824 3524 2656
213 5529 482
1126 811 5572
1152 3524 362
447 5026 3535
633 3535 329
1277 1511 4469
70 4629 5683
614 5529 419
1386 2993 2330
263 4435 1167
409 329 3259
797 2330 2815
1360 5622 5683
999 793 4026
231 5663 2498
1196 1042 4026
228 2040 4221
1162 1867 4469
27 590 1042
1261 121 2498
366 1484 1867
373 2993 2086
293 811 4677
1165 482 5468
1396 5529 5572
1152 329 2656
1253 2315 3535
975 3535 5026
874 1173 2993
567 4677 2815
806 2370 4602
1127 4435 5667
809 811 2330
283 5663 4677
341 121 4221
300 4435 482
381 5529 2330
386 3259 2993
203 1511 3524
396 4469 4677
659 2058 2086
1157 3535 3886
42 5023 2498
814 1867 362
347 2086 2536
83 1484 2330
248 482 4026
624 5667 5622
424 5663 4677
246 3524 811
569 5667 4629
1225 2993 2815
763 427 5622
1174 1484 362
485 1867 5663
222 3792 362
1409 3259 5667
851 419 1167
835 1867 793
795 5663 5667
1299 5683 1511
272 1042 2330
154 793 811
186 3535 5622
652 5667 3259
453 427 1167
1200 3259 2656
394 2058 4602
1303 793 427
1248 1484 2330
371 1042 2330
898 249 2040
1106 5622 4677
911 793 2058
1126 4435 2536
530 1042 329
648 4469 419
31 2040 4262
744 5468 5026
459 2040 121
606 1484 2315
442 3524 3792
936 5023 1042
99 2498 1867
418 2370 5667
938 4026 4262
442 3792 427
210 2656 5023
967 2315 5683
796 1167 2040
237 4629 3259
716 2370 362
937 419 5529
927 1173 793
872 4629 5667
1041 5468 4677
702 4677 427
671 4262 2370
32 1867 2370
1270 2498 482
3 1167 3524
666 2086 2370
1276 2656 1484
1372 5026 793
169 1167 121
233 4026 5622
654 811 4469
513 1167 590
1025 2058 1173
309 3524 2656
136 1867 427
985 5468 5026
290 5023 4677
298 2330 4026
1109 3792 5529
133 1867 121
1318 2086 3524
272 793 2536
343 5468 4677
802 3886 4677
1006 5026 329
1191 1167 2086
633 3535 4602
143 4602 3886
775 5468 2040
394 1511 2498
41 2993 2315
162 482 793
116 249 3792
1248 4469 2040
380 2498 4602
524 482 4435
905 4026 2656
1103 3259 5572
1051 4262 4221
918 2058 5663
808 3524 5572
64 362 1484
511 1484 2815
167 329 2656
781 5468 5667
1048 1173 590
515 5026 3535
656 1167 1484
328 793 1511
512 2536 4435
1343 3524 4677
1129 5023 5663
144 1173 362
171 5026 1173
189 2993 590
1203 2330 4435
212 2993 5468
347 5468 419
309 3792 4602
875 5667 2086
869 329 5683
206 1237 1867
486 2993 5468
259 2536 793
773 1167 419
969 427 5572
1370 2040 482
1185 2370 2315
207 1867 4435
798 3535 419
740 793 4629
1098 2315 5572
112 4262 482
1428 5663 419
511 1484 2040
1022 2656 3535
1128 811 2498
1346 362 3524
764 4262 5023
1277 2330 249
262 2330 3524
502 2330 1237
246 3886 4629
952 249 2656
38 2315 2058
189 5622 5468
1297 4469 427
566 5663 1167
1223 1173 5683
54 2330 482
316 5683 5468
690 5023 5572
936 2058 1173
448 419 1867
358 4221 5663
420 482 5667
277 362 2315
844 482 1167
499 4026 1167
813 1484 3524
966 2315 2370
1264 3886 5023
395 793 590
286 5026 249
370 5667 5683
727 2040 4262
1313 793 3524
589 590 1511
1089 329 4221
334 4262 4221
1301 5023 419
997 5667 1167
1265 1167 5667
111 1042 1237
353 482 1237
952 5529 5468
349 1867 121
461 1167 5468
1304 3259 2815
48 5663 329
41 2370 121
574 4221 1484
1111 121 5572
1406 1484 121
1233 5023 4469
1026 1167 4262
1205 5663 3792
168 3886 4602
472 4026 1484
184 4629 121
435 4629 362
1359 5026 4677
518 4602 427
727 4469 249
933 5622 5667
312 5023 249
1339 419 482
880 1511 5622
836 5572 4677
985 1167 5023
1405 3886 2086
389 2086 5572
631 419 2086
131 2815 5667
696 1167 2536
856 1867 2315
123 590 1173
285 2086 427
237 4629 4602
1155 1173 2993
206 4026 590
56 2993 2040
1407 1484 121
794 3524 5663
1063 249 793
311 3886 5663
1004 5026 4262
27 2315 3535
428 3259 2993
984 2058 2498
439 329 5026
795 4262 5468
276 1484 5026
712 427 5663
78 5026 482
365 5529 2058
443 427 2315
85 5023 2315
41 2993 427
1149 5663 2498
74 4602 4262
718 362 2993
845 3792 2315
960 5026 121
936 2656 482
159 3524 5663
669 1167 5023
1277 1867 2993
701 5026 362
489 3886 5023
486 2498 249
640 4677 1511
1009 329 5023
1430 4262 4221
1387 811 4602
501 482 1867
141 2498 2815
1437 5026 4602
98 5667 2315
615 5572 2993
965 3524 4677
275 2815 4435
652 2040 2656
676 5023 3259
1187 2370 2815
567 2498 1867
750 362 4262
483 2086 419
1291 2315 1867
336 249 2315
1390 1237 2498
465 4221 2086
775 3792 2536
540 2086 2498
594 1042 2498
304 249 4221
1270 3886 2993
1153 3886 4435
1104 4221 3886
382 4629 2040
790 427 5663
62 4677 3886
1333 2370 5663
110 4469 4026
318 5667 3792
592 1173 5026
1307 2330 5468
1162 2656 329
1340 5529 1167
627 4262 1237
693 427 121
1319 1173 427
1213 2330 362
643 4602 3524
540 4602 5622
267 4602 4629
521 4629 5683
611 1511 2656
765 2330 3535
962 2656 249
1411 2040 2536
622 121 590
245 121 5529
1182 482 5468
966 3792 2993
319 2370 5667
601 3792 249
458 811 4602
659 2370 249
997 793 1237
286 5572 590
501 362 4629
263 5663 5622
1034 3535 121
1100 419 2040
1035 1042 2040
1175 362 2330
1388 4602 3259
1396 1173 5663
844 4602 5683
358 1867 5572
631 3524 329
1416 329 1237
1045 2815 4262
33 2370 1511
489 2370 121
856 4469 1167
599 4602 2815
1385 362 3524
1355 2315 1867
1216 5622 249
938 5622 3792
1273 2993 2656
642 590 5529
354 5023 1042
1375 362 811
1017 590 482
1193 811 249
920 329 1511
730 5667 5572
308 419 2815
1126 5468 5667
803 3535 1173
916 5667 2815
1185 4026 5622
1016 5468 419
2 793 3792
760 4262 1237
230 2536 2330
1121 121 3259
84 3535 3886
101 121 5023
365 1237 249
850 5468 419
1163 2656 590
1208 1484 2058
35 4221 1167
1380 5026 2315
1268 1237 2536
1083 2315 1867
741 2536 121
1330 419 1511
908 3886 5572
622 427 1042
984 1167 1867
910 5026 482
334 2815 4026
274 5683 5622
483 4221 3535
313 590 5023
494 1237 2498
1334 793 1173
952 3886 2315
23 2656 121
1031 121 2058
586 1237 5683
1015 4026 4435
1137 427 4435
16 4435 2315
764 1511 362
52 3259 3886
974 4026 1484
622 1484 2815
