50 5000 25000
1307 4621 470
526 3698 815
239 3213 3588
34 4153 845
508 1055 1471
674 1206 845
1109 4165 3931
598 1055 815
165 1830 780
1202 1206 4153
1042 1477 4422
284 3478 47
36 4925 457
794 1112 3478
428 1453 4599
268 3746 1055
1182 780 3599
1322 3104 5608
290 3104 4153
1364 3097 1861
966 4925 457
1250 3588 3184
1287 1861 1471
513 4621 5136
813 263 3104
1081 4153 815
823 1206 3931
578 1453 4599
406 1206 3184
794 3698 1206
1194 470 2020
820 1849 4626
455 1849 5497
647 780 4599
640 5292 3588
150 3213 4626
693 4925 1477
346 1453 86
481 1453 5497
916 47 2007
427 3931 4925
282 3600 3213
1092 3213 4925
314 86 4977
1198 1471 2930
561 3184 4621
1140 3843 3746
1406 4977 5292
1228 1477 2007
1024 2804 1206
590 457 845
1020 5292 86
557 5497 4044
487 4529 780
343 845 5292
1430 1453 2804
203 5292 4621
762 86 1453
362 4529 845
751 457 1849
1310 1861 3097
840 1112 3746
23 2804 1206
703 420 1471
1142 420 4599
703 4153 4626
1404 2804 5497
375 1471 1200
575 1055 5497
360 5497 5136
479 3104 47
306 1112 3213
563 1206 3599
1178 2930 3746
1422 3588 1830
715 47 3588
897 5497 47
105 1200 4977
295 4621 4153
66 5292 457
284 5136 1471
444 470 2007
807 2007 3588
96 5608 4599
471 4977 1861
705 3931 3104
662 5608 4626
673 86 1453
1371 263 3588
111 457 4422
524 3097 2804
912 5434 5497
805 4044 5292
1408 1200 470
674 3104 470
1057 2007 1830
380 3104 263
1231 86 5292
1234 5608 4977
835 3931 2930
396 420 4153
1433 5136 457
798 86 3843
767 1471 1861
1313 457 1200
931 4165 2930
1183 5608 4977
975 47 457
641 2007 3213
36 845 4621
304 420 4422
443 1206 470
940 4977 5292
96 3213 1830
13 2930 815
22 3104 1861
42 2007 420
762 2930 4626
95 3478 4422
696 3746 4977
586 2007 420
946 5497 3599
525 3104 3599
317 4165 1830
1029 1830 3931
1215 47 4044
1063 5608 3104
366 1206 4925
647 3600 3104
737 4626 4529
633 1830 457
855 845 263
1269 2007 1200
1361 3599 3931
75 4599 47
164 4621 4529
1247 845 1206
1244 4599 470
1257 5136 1861
359 5608 4529
1340 86 1849
311 5608 1849
339 1861 815
1182 3746 4165
1367 2020 3478
651 1861 2930
625 4599 5292
1203 4977 5434
12 4925 3599
26 1112 2020
630 3843 845
586 3843 5608
1096 457 470
863 1477 1055
331 2930 1861
530 3600 3843
1107 3213 86
118 4044 3600
681 4621 420
562 420 845
372 4626 1471
872 1112 815
1220 5434 5497
1117 5608 5497
614 3931 263
969 1471 1830
907 3184 3931
235 3104 4599
70 1471 4165
101 1206 2930
814 1453 4529
287 5434 5292
269 47 3600
1229 5292 845
1341 47 3931
403 2020 470
507 5497 780
838 1477 3478
1033 4165 2804
974 1477 86
689 457 3746
678 3931 4599
89 4621 1200
1329 4599 1861
941 3213 263
569 1112 3931
743 470 4925
1001 3746 4599
23 470 3746
1242 1112 4165
899 5292 4529
680 470 3097
1329 4044 2804
1185 470 263
1238 1477 4925
790 4153 5608
554 4977 3600
1437 3843 5292
666 1861 47
1321 3588 457
365 1849 3600
182 47 457
803 470 420
1056 4044 1055
860 1206 1830
1172 3599 263
1082 1830 3104
969 470 457
1417 3097 86
577 4626 457
865 1206 4925
1146 4977 3599
913 1849 2804
129 5136 1453
121 2007 780
264 3600 47
1127 2804 2930
317 4529 4422
404 4529 86
1154 2020 263
931 470 3600
633 86 3600
813 3588 1206
1232 3843 4925
195 1849 5497
252 457 4977
753 3599 263
812 4977 4626
170 5292 3097
1061 4626 4977
359 457 5136
1309 4422 5292
1214 1849 4422
620 3746 86
712 5136 5434
782 3478 1453
563 815 4626
1009 1112 4626
208 3097 780
1019 4044 3600
1010 5497 4153
1047 3599 5608
836 263 4626
1034 5292 3213
715 4044 4599
1056 2020 5136
1010 3698 2930
135 5136 4165
190 815 263
139 1453 815
879 815 4599
719 1830 1471
162 2930 1861
1335 5292 4925
1148 5434 780
1238 5136 4044
159 3746 5434
234 5292 3599
577 3843 4626
48 3184 1849
891 86 2007
586 1861 470
314 4044 1477
1290 4621 1861
1254 3478 3097
661 3184 457
294 1471 1200
588 4165 3104
1241 4153 3213
637 4153 3600
1363 845 4165
1421 1453 4529
290 5292 5434
246 263 780
884 3588 1453
1222 470 2007
750 4599 2020
606 3746 86
796 1055 1200
1384 3746 1206
941 1849 1830
345 2804 780
317 5434 2804
890 4529 3698
391 3213 3478
1410 1861 2007
991 4599 4044
479 263 4925
236 3746 5608
582 3698 3600
255 457 1055
1200 5434 3097
1253 5292 4153
727 4925 1830
785 1861 420
1241 1453 2020
1060 2930 4529
536 2020 4165
257 815 5434
26 457 3184
223 5434 86
900 470 4044
470 845 3478
665 4599 3588
455 845 3213
256 3600 263
1188 5608 4165
284 1830 3213
542 47 4621
440 3104 5608
535 4925 1477
1435 3588 2007
337 3104 1471
874 1849 3184
1164 3184 1861
1138 5497 2007
764 3097 3184
634 420 3600
377 3588 1471
548 4165 457
205 4925 1055
404 2930 3097
177 1200 1830
1114 47 3097
320 815 1830
666 4925 3588
674 1849 5434
112 3600 4422
157 1849 3104
1165 3599 4044
940 3588 780
420 4153 1849
302 4529 3588
971 4599 3746
913 1055 5292
328 845 1206
911 1200 815
972 2804 5136
795 3599 47
794 2020 4422
97 3097 3588
551 1453 3931
455 263 4925
403 4165 3097
1140 3746 3698
696 4599 4529
337 4621 5608
698 4925 1453
973 1477 4165
1285 4165 3097
997 5136 4165
59 3478 1861
315 5497 1477
502 1055 4626
166 845 5434
941 2020 1206
740 5136 1477
1421 86 4599
217 3478 4977
165 3588 420
861 5292 1206
367 4925 3599
287 47 4529
1050 5497 3213
493 3698 3213
1097 4529 3104
54 1112 780
1156 420 4599
926 1453 470
161 3478 5497
967 1112 3746
690 420 3104
1064 1849 470
1234 1112 815
857 4925 47
387 845 2804
441 1206 4626
29 4422 3746
956 815 4044
989 5292 2930
389 3931 1200
1079 2930 263
703 4925 2020
370 4044 4599
277 780 3097
67 1471 3843
1393 4977 2020
482 5434 2020
379 4599 2930
1240 3213 3600
189 47 86
1268 1849 5292
404 3213 470
646 470 263
923 4626 3213
862 3478 4044
687 3478 2930
1169 4977 2804
1318 4599 3104
796 3931 86
1074 1830 1471
1053 3599 5292
803 3931 3600
694 845 457
74 1849 2020
572 5608 815
1021 4165 1861
953 4621 1861
578 4599 2930
876 5136 2020
879 845 1849
1159 1206 457
257 845 5497
1277 5434 5608
998 2007 420
610 3588 3843
1017 1200 5136
1355 4422 1830
1177 1849 1112
860 3104 3843
206 5434 3843
844 2020 5608
907 3213 4044
798 2930 5136
1163 86 3097
1230 1861 5434
421 3097 3213
864 3478 2930
847 1471 4925
122 2804 2930
669 1112 815
939 5136 1471
416 2007 1055
1217 780 4165
1156 2020 3588
180 4925 4599
300 5292 3600
969 470 1861
5 4529 2930
994 4977 3599
237 4165 4044
180 1206 86
288 47 4529
1072 780 4044
547 4626 457
1278 5608 1055
868 4422 4165
334 2020 1830
775 4621 3184
489 4153 5292
336 47 780
523 3931 2930
197 1206 1849
395 4529 470
345 3746 1112
1212 4165 3588
1346 4165 1849
1041 3588 420
1416 3600 457
55 3104 5136
88 780 4165
618 4599 1861
1014 4165 3931
254 1849 3097
867 263 1849
1002 845 5497
966 4621 4925
803 5608 1861
44 4977 2007
133 4153 1453
497 3843 4925
1245 4165 86
989 4925 3588
146 2804 845
1100 3843 5136
1262 1849 470
726 3478 5434
104 1206 3588
1170 2804 3184
252 1206 420
718 5136 263
154 3478 4044
139 780 2020
997 1830 4626
1429 5434 470
339 4599 780
252 4165 4621
1074 1830 1200
711 5292 3478
707 1453 3599
988 1471 263
75 3599 5608
1338 3600 1830
31 4044 3478
602 3746 1477
1037 3478 4599
898 4044 3746
896 5608 4422
522 420 457
1004 5136 5497
907 2007 780
856 1861 47
528 1471 4925
657 263 780
204 4925 815
1327 86 457
1224 3843 3746
366 4165 86
296 2804 1849
746 47 780
400 263 2930
1287 5136 3097
683 3843 815
167 1861 1112
479 4626 4044
170 4422 1200
1017 4044 4599
266 2020 3746
302 1477 4153
525 1206 1055
1386 3931 86
993 1206 3184
605 4925 5434
248 5292 1453
1137 1200 3588
1123 457 263
987 5497 815
314 5136 3599
1314 3843 4599
189 5136 4044
568 1849 4977
733 3931 2007
1286 3843 5497
1315 3931 2804
1349 4977 3478
281 457 3698
621 1471 2007
715 3213 86
929 5292 4626
246 4621 1112
598 1112 3097
945 4621 2804
877 3478 5292
1207 1471 5497
534 4977 4529
1093 2804 815
146 1861 1477
734 86 3843
223 1055 470
469 4422 4599
940 1830 4621
445 47 5434
1194 4626 815
962 470 3599
1368 5136 47
320 2020 3746
89 4925 780
954 3588 3599
453 1200 4044
616 2930 2007
1377 1453 2804
790 5608 3746
783 86 5434
1135 3599 4422
180 3698 2804
140 4925 4621
423 3184 3746
915 3698 5497
375 263 2007
722 3478 2020
532 5292 4165
1194 470 5434
537 1861 4165
233 457 4165
285 3184 2007
425 2930 845
721 4925 3746
68 4599 3097
443 1849 3698
887 5497 3931
831 4925 5608
154 1861 1453
429 780 1055
1245 815 4626
471 1055 5497
981 4621 2804
1109 3600 1861
646 263 2930
1432 4977 1471
24 1055 780
265 3931 4977
1434 3843 457
1431 3213 263
1047 5136 1830
337 1849 5136
727 420 3213
954 1453 2020
1155 470 3931
1369 1206 4165
4 1477 3599
664 3104 4165
745 2020 3588
256 3746 3599
920 2930 3104
90 3600 1477
802 3184 4165
475 420 3104
1270 5434 780
246 1861 457
728 3184 5292
595 2804 3599
677 3478 780
1129 2020 4621
684 5497 4529
971 3588 4977
637 1849 3184
793 1453 5497
1106 2007 3104
656 1861 4977
1003 1112 3184
348 2020 1477
651 3478 4165
84 420 3097
206 3478 4422
368 5497 1849
1036 4626 4977
1368 4599 1453
752 3478 1200
661 1849 3931
96 3097 4044
444 4599 4044
968 5136 1471
924 4044 815
1003 1471 3931
1371 3698 4153
967 3097 4153
896 815 845
208 1861 1200
422 1471 2804
361 4165 3213
38 4529 1112
1 5608 4925
232 1477 2020
456 1112 47
264 2007 5608
392 3600 845
812 5292 1453
530 1112 4044
1391 1471 5497
653 1055 86
1008 1453 4422
1422 3746 5497
1156 2930 5608
981 1471 3588
402 5608 1453
150 420 3746
1211 2930 3698
1299 4529 3213
161 3599 1055
28 1055 3104
739 4977 1830
1171 845 4422
980 4599 457
962 4422 1112
681 5497 3588
1380 1849 5608
1147 4925 5136
749 1200 4621
394 5292 420
249 845 1471
931 457 1471
783 1453 3599
1373 3213 3843
1367 4529 4925
1091 3184 1200
811 470 2804
790 5434 1849
273 4153 3588
1230 2930 4599
733 3843 3599
747 3843 1830
839 4153 4529
736 263 1849
410 4044 5136
586 1206 3698
226 3097 4165
792 470 1477
617 4977 4044
998 47 3478
402 86 3588
425 5136 5292
109 2007 3746
625 3097 2020
74 1112 457
730 420 4165
267 780 263
64 2020 4529
1142 4165 4529
1368 4626 4153
882 4626 3698
61 3478 420
1149 1471 3599
480 1830 4621
740 5608 47
544 4165 815
727 2007 86
789 3104 1477
1264 3600 4626
1112 1830 1861
1308 3588 5497
1145 1055 3600
187 1861 4621
329 4044 47
866 5608 1206
768 5136 4977
494 420 4044
142 1112 815
247 4529 2804
244 1200 3599
746 5497 3184
716 3213 3931
707 2007 5497
444 47 457
808 3478 3746
51 1206 5608
598 4626 4925
1020 4422 5608
1383 1112 1206
1387 5434 1830
834 3843 3104
606 3104 3843
637 4422 780
635 4153 5608
824 3588 3097
333 4529 420
803 3843 2804
384 86 4621
199 5497 47
146 263 457
981 457 1471
147 1471 3600
656 3599 4925
1291 4529 780
548 4165 3599
1053 3600 3698
1275 3588 4599
409 1477 3600
134 780 845
4 1830 263
1067 5136 4599
848 3213 4925
1152 2930 86
837 86 845
529 5608 4165
154 4422 3588
275 3104 1200
385 2804 3698
245 2930 5608
1176 2007 3588
167 2804 780
841 815 3104
209 3600 4925
309 3931 815
743 1453 3599
98 3600 4599
274 4925 1861
380 3599 4422
800 3097 3213
292 4626 3478
315 2020 5608
410 5136 4422
596 3599 1453
219 4529 263
441 5434 3213
242 4044 5497
421 420 1477
940 5608 4422
640 3931 3600
969 3588 263
618 86 420
399 1112 2007
1288 1055 4153
1429 2020 1830
219 815 3478
811 5434 1471
608 86 2804
1197 1453 4621
1396 4621 3104
9 2020 1477
966 4529 1471
242 3213 4153
1431 5136 3104
165 3746 420
1331 4153 5292
1096 5608 4621
1126 5434 5136
128 5136 457
1233 1453 5608
1051 3097 1830
1056 457 3184
125 420 3097
1418 4044 2930
1085 4977 845
913 1200 4044
1214 3097 1861
663 1849 3097
1121 3931 2930
392 3931 5497
684 2007 4422
1399 1453 5292
19 1055 3698
78 3599 1206
1296 780 1206
783 845 3213
70 5434 5497
1279 5292 3478
828 5497 457
970 1112 780
349 3746 2930
159 1830 4153
1365 3104 3184
19 3588 457
304 4977 263
816 5292 263
136 5497 1471
1362 1830 4925
622 3184 1055
25 3600 457
374 1861 3097
405 815 1477
331 1112 3588
350 3600 3599
526 3600 3184
1215 4044 1477
1351 3213 3599
328 3931 1206
743 1200 1453
491 4621 2804
140 1200 845
1437 3599 815
1041 815 780
314 4621 1471
81 780 3931
1328 5497 4599
1120 1055 5434
745 470 1200
456 86 3698
318 5434 3097
786 1830 3843
1176 4529 3600
892 4599 470
667 1112 5434
259 5136 1849
1393 3213 3478
16 5608 1471
404 4599 3588
1039 845 3213
718 3843 3931
1164 1055 1200
1182 4165 5608
922 4977 5497
715 1206 3184
1039 3588 3698
726 3104 5292
861 457 470
173 420 5136
46 4422 470
38 3213 3184
256 5136 815
1225 4626 1849
1118 3746 5292
975 2020 4626
1240 1200 4044
169 3184 4626
787 3104 2020
1206 3184 86
476 4977 3600
621 3600 4153
264 1861 1453
190 47 3588
9 3599 2020
613 4977 1830
1158 457 3599
1199 86 420
546 5434 3097
312 3600 420
789 4621 3184
1282 5136 3478
1418 845 3184
169 780 4977
178 47 2020
663 845 1849
196 1861 4925
231 1861 815
610 3184 3698
1318 2020 3599
1303 47 4626
299 86 1055
325 4422 1112
115 4044 1861
898 845 3104
762 3097 263
877 3213 4422
699 86 3184
1160 4977 4626
1038 780 470
774 5608 1112
1073 47 470
1270 1200 1471
1257 1206 5434
588 1206 3843
1350 2020 457
659 3588 457
1359 3213 1471
204 3213 86
1012 1112 4422
1106 1471 4153
256 3746 2007
850 780 1830
431 3843 470
386 3843 1471
787 1112 3698
695 420 470
1258 3843 4599
376 3478 5434
1326 5497 3478
1296 1055 2804
1402 4621 5608
905 1453 1830
355 1453 5497
730 780 47
305 5434 457
385 845 780
106 780 4977
1330 3698 3478
768 4977 3097
1028 86 4529
287 3843 470
1064 3478 3599
1420 1861 4529
710 5136 4044
887 3599 3746
1145 4599 4626
1123 3698 4626
885 4153 3213
214 2020 5608
1242 4422 1112
862 4925 5497
47 4529 86
1039 1200 1206
1069 4153 3843
1216 263 3600
649 5497 1453
635 420 3843
1047 4599 3698
396 1861 4044
701 815 2007
1023 3184 2020
679 1453 1112
766 1200 5434
441 1861 3588
179 1477 780
805 1112 3213
1312 4599 2007
919 3599 1830
1187 457 5136
448 2020 3843
31 3478 1200
582 5292 5434
1348 1849 4626
222 3599 4044
401 4422 3213
74 1206 420
150 263 470
1234 3104 3588
833 1849 1471
730 4621 3698
667 263 3931
30 3698 5608
1225 4044 4626
492 4044 420
414 4422 3478
142 1112 4599
1410 1477 3588
935 4422 845
1148 1112 3588
1432 4153 2007
716 845 3097
615 3097 4925
841 845 2020
958 1471 3213
35 845 3213
978 3588 4626
272 3478 3931
670 5292 4621
1395 3931 1200
753 3599 1206
760 1206 1830
1064 1830 5497
807 3746 5497
1338 2804 47
1310 5608 780
1253 1861 470
985 4165 1206
528 1861 4626
1244 5608 5292
830 1849 2930
272 1477 420
1294 2930 1477
1046 3478 420
882 47 1055
1037 3843 1861
615 47 3599
942 4977 3478
675 3746 780
623 47 1206
364 263 815
20 5434 1453
177 1849 5497
1324 815 86
110 4044 4925
1418 1453 4153
594 3843 2020
96 3843 1453
643 3104 4925
1138 2804 4153
63 4529 845
83 3184 3097
260 4599 845
145 3931 86
127 4599 815
1427 3931 2804
1238 5497 5292
98 4925 1206
512 4529 1453
1211 3478 3213
621 86 1849
1061 5608 4422
1159 1830 4599
97 1055 420
1258 3931 3478
80 4599 457
769 457 470
143 1477 3184
1383 5292 3746
995 1453 1055
1179 1830 4529
388 86 1112
101 4044 470
466 470 1471
982 3843 3746
462 3843 470
581 3184 1200
236 1861 47
835 815 3588
271 1471 1206
865 3213 470
1368 2930 1849
296 2930 4621
661 1112 2930
1168 4422 4044
248 1206 4529
1025 1200 2804
160 5292 1200
505 1055 86
324 4621 4422
1189 2020 5136
989 3588 3698
1158 3599 3097
379 4044 5608
1420 2007 1861
228 3588 470
1253 5136 4153
1286 845 4044
223 2007 780
1354 1477 3097
283 263 4977
309 3599 3104
287 263 5292
1286 4422 4165
282 2020 3599
1012 4621 3184
223 2930 1200
1060 47 1200
925 1471 1830
44 1861 2930
1205 4977 3599
790 47 4925
147 1055 457
213 1830 2930
444 2804 4044
16 1112 3931
239 420 815
1171 815 3097
529 420 5608
573 2020 5136
210 780 3104
1000 5497 3213
1019 3184 815
1104 1453 5608
872 2930 3931
884 4626 47
1417 3213 3931
1054 263 1849
93 3184 5608
454 1206 1830
188 1453 5292
1030 4977 470
330 3213 47
659 1830 3843
393 3478 1206
1151 4153 4977
203 3184 1830
268 3588 3843
899 1861 3213
692 5136 3478
521 2007 1861
619 1861 457
1015 1200 3600
712 1861 5497
256 1477 3097
1148 1112 1477
780 4165 3588
576 3097 3698
138 5292 2804
125 4044 4529
853 5434 457
1221 3599 86
661 3698 3599
322 5434 3213
1051 3104 5292
968 4599 815
703 3213 1861
487 5497 2007
1120 3600 4626
1254 3097 3599
1344 3588 1055
10 3746 5497
1162 4153 2007
554 5136 3746
413 780 5497
1134 1849 780
602 3843 3104
718 3600 4165
54 3097 3588
948 5292 5434
1214 780 1471
1116 4044 2804
1402 4044 815
79 2020 3213
611 3184 3104
374 5608 4977
390 420 3097
1028 3746 3478
1082 1849 5497
462 4925 3588
236 1477 5292
1224 4044 4977
1186 1849 815
1137 470 4529
308 780 3478
555 1206 470
945 4422 3184
943 5136 4529
973 2930 470
1215 780 1849
533 420 1849
83 1206 4621
675 4153 4044
1158 420 3843
444 1830 4599
994 1112 1055
989 815 4044
113 4044 3600
233 3213 4044
1330 4626 1830
444 263 1477
1337 4925 5434
964 5608 2804
1252 1206 4044
743 3588 263
890 457 86
89 3599 470
217 1471 3843
606 845 4044
898 4165 1471
1428 4925 1849
991 2804 3213
813 1477 5136
640 4626 3843
1354 1055 3213
891 3600 4977
980 4626 263
1070 470 457
108 5136 3478
879 1112 263
867 5608 47
418 1453 3184
1232 3600 1200
304 263 1471
218 3097 1112
601 3746 4529
322 5497 3097
252 4621 3184
1278 780 3698
299 263 2930
6 1830 470
743 263 2930
1241 3588 4044
1035 4925 4621
688 815 470
1082 4621 4044
1339 4165 457
1315 4153 2020
721 5497 1206
1073 4621 3097
1021 4977 5497
463 5608 4621
1142 3599 1112
1193 4165 5608
1313 2930 3599
191 5292 4626
1341 3588 2930
112 263 3746
198 845 3097
395 3588 470
1327 3184 263
1109 1200 815
1214 4599 3931
1436 3698 457
638 1477 1453
223 263 4044
792 1206 4621
1099 3184 1830
1268 1453 5434
1139 5292 1471
1010 4925 457
632 3588 1861
876 1471 3213
105 3746 1849
664 3184 263
363 1112 3698
284 86 3213
199 3600 3097
1422 2930 3478
227 3600 47
567 1453 4977
455 5434 1849
355 4626 5292
1409 4621 1200
363 4153 3588
1409 3184 3097
420 845 3478
47 1055 1849
1318 86 1200
105 3478 2020
672 3184 780
1127 86 5136
43 263 1200
1324 1830 47
247 263 5136
217 1200 1861
509 1200 4529
428 1112 5136
704 2020 3184
568 4422 780
1213 3478 470
843 2804 1861
1391 5497 1477
376 3843 5434
815 5608 4925
604 5136 3599
868 4153 4599
519 5292 1206
1134 47 457
727 3931 5292
147 2804 1200
1253 3104 3478
392 845 86
804 2804 4621
1000 2007 4599
543 1849 3588
284 5497 815
1360 845 4044
788 457 1206
1198 1206 1200
1254 1206 470
60 1471 4529
57 1477 5497
1030 2020 3931
113 3746 4422
305 845 3184
255 5434 420
344 3746 420
1129 4044 47
305 4153 1830
1194 3478 470
688 5497 263
1070 1830 2804
853 5434 3931
284 4529 2930
51 3097 2930
886 780 815
393 4153 2930
661 3184 3746
1383 3698 3097
151 4621 3104
1304 1477 420
465 3184 1477
649 845 5434
1220 1112 3104
300 5136 3213
1182 3213 3184
1272 86 3478
361 4599 2020
550 4529 1055
413 3746 845
820 3600 1200
519 3184 3104
880 815 3104
1365 4621 86
648 2020 3184
473 1471 3843
969 457 4626
912 3213 3746
119 1471 1453
208 1112 5292
676 4153 4044
899 3600 3931
253 2930 1849
901 3213 1055
377 3097 2930
1354 420 1830
400 4599 815
787 3599 4529
714 47 3600
794 3213 4044
30 2804 3184
930 3213 5608
1055 815 4165
516 4529 4599
765 4422 3213
552 3746 4626
952 470 3184
171 2804 470
339 3746 420
139 4529 845
354 1200 470
865 5292 4422
1091 1453 4621
843 4165 1471
1023 3599 4925
1268 4977 3104
956 3931 780
864 86 3478
51 1477 1112
1391 845 5292
970 4044 1849
981 1471 4599
800 4165 1830
1034 3746 3843
594 3104 4621
706 1477 2930
202 5497 5292
1181 86 2020
932 4529 3184
821 5136 86
937 47 3600
478 4977 4621
1110 4165 3184
1018 1200 3698
509 5434 470
1140 420 3746
1288 4165 1453
1210 470 4621
574 815 4153
1395 2930 1477
892 3184 3097
1370 3184 5136
913 4529 1200
491 4153 2020
872 5136 4621
444 1055 457
164 4422 5608
896 3746 3097
994 5608 3746
283 4626 1477
1301 5434 1849
540 780 4422
666 3478 2020
499 2930 1830
1430 4529 4599
50 3478 4153
930 3213 4044
697 420 3097
457 4626 845
456 1477 4165
540 1112 47
1021 1849 4153
415 2007 86
787 4529 1055
918 3698 2930
1369 4925 47
1036 1477 1861
1005 5292 780
1174 3478 86
548 3184 3843
395 5434 4153
423 4626 3931
180 47 845
577 3588 780
539 2930 5608
1064 5608 47
902 4153 4529
345 5292 263
161 1849 5497
1089 2804 420
787 3213 1477
302 1055 3931
300 5434 1453
1065 1112 5434
344 3588 3931
880 2020 4925
1154 86 3698
786 845 3104
216 2007 845
1213 2930 2804
42 457 4599
1435 3478 4153
524 470 5136
478 2804 4925
770 470 5292
496 3599 470
1281 1206 1849
1024 1453 3184
604 3097 4626
1067 780 4529
208 1200 263
1046 4422 5608
998 3478 1453
242 5497 2930
669 845 4422
1378 263 4925
424 1477 4153
151 2804 4422
904 3746 3600
1277 4621 4599
790 457 4977
231 845 4599
30 3097 5136
231 4044 1453
461 5136 815
935 5434 1112
965 4621 1830
395 3746 1471
1065 4422 2804
697 47 1112
119 1206 4165
942 3698 4165
281 47 263
1412 3097 815
494 4422 3213
1049 5497 4626
822 4044 1849
965 3588 780
807 1453 4529
1080 3843 5497
1156 4925 1849
1371 3843 263
1074 3097 470
1265 3213 1861
617 4165 3184
1112 4621 3746
1248 5497 4925
1321 3599 1861
1356 5136 4153
816 86 780
850 2930 1477
681 420 4925
540 470 4626
328 47 780
405 3213 1453
1232 4422 3588
608 5434 4626
1194 5608 3746
1434 4529 5608
1337 4153 47
1216 1849 1861
1190 1055 3698
633 470 3931
1138 2804 3097
1110 4977 5608
1042 3843 5497
417 5292 263
57 3843 3931
926 3931 3843
823 86 47
830 1200 2804
406 1830 3097
1178 3184 5292
958 457 845
1009 2930 4977
510 5608 86
443 3104 1055
618 3104 780
915 5497 3097
1250 845 420
1000 1471 4621
887 1055 1200
1337 4621 263
137 4977 4599
367 4977 1830
993 5608 3104
111 263 1477
24 3184 3588
231 780 3931
726 470 3931
1280 4153 420
356 5434 4599
329 3213 4165
520 3097 3478
245 1206 3478
868 3931 3600
425 1477 2930
517 470 86
1201 1206 4422
395 3843 5136
363 3698 815
366 3698 2020
810 4529 3104
1307 4621 5434
1245 1112 3746
323 4153 2930
363 3746 2930
111 3698 4422
571 3698 1206
832 3097 2020
834 1112 4044
137 457 5434
941 1849 3184
262 1206 2007
989 4621 3588
611 3097 815
1432 3931 2930
811 1477 1861
1397 5608 2804
669 1830 2930
536 3698 4165
840 5136 4529
367 4153 3478
1144 2930 4599
298 1471 4165
1338 780 3104
430 3478 2007
1006 470 1112
448 263 3588
1269 1453 4925
1114 5497 4599
216 86 3588
255 3600 815
728 2007 5497
62 3599 780
688 5497 4153
304 5497 86
329 2804 1861
1004 457 845
1330 3600 1453
701 470 4422
1135 3698 3097
146 3931 3478
1298 1477 4925
533 1055 86
154 5497 1200
770 470 4153
679 1206 1453
819 1112 5608
1148 3097 845
639 5497 470
1396 263 3931
1252 2930 1849
318 47 3588
1434 3843 1453
322 3600 4422
1201 4925 3746
180 3843 1471
761 2007 4044
769 420 1200
1217 3843 2007
211 3698 815
976 5497 5608
758 3843 2007
157 3104 780
549 845 1471
1308 3588 3600
1172 1112 420
341 3843 4599
1387 3746 3478
1066 457 263
78 3600 3746
999 4422 3097
967 420 4165
1280 3843 4153
775 3843 4153
1303 4925 815
370 3588 1200
351 3698 4599
369 3843 2804
132 420 4422
279 4626 1453
639 3104 3600
1023 1849 1861
311 4621 5434
1121 780 2007
1024 3213 5497
1220 1849 420
193 1206 1453
274 845 3746
663 5292 1206
754 1830 4422
1142 4599 3588
1108 1830 1200
1282 1861 1453
508 1453 4925
521 5434 1206
1316 3746 815
1380 1477 4044
214 47 86
749 1849 5497
63 86 2020
1078 815 4626
618 4529 4621
460 2804 3588
841 3213 1861
140 4626 3698
1327 3104 3588
1139 2804 1453
1226 420 470
407 4529 815
343 4977 3599
1421 3931 3746
599 3097 2930
932 5292 1471
333 3097 3213
127 3588 47
981 3599 470
140 5434 5608
570 2020 86
791 5608 845
295 1861 4422
522 5136 4626
643 4529 2804
477 4529 845
1259 4925 3097
914 4422 3213
862 4153 1830
503 4422 4165
830 263 3097
1150 3931 845
1301 420 1849
1415 2804 1200
1245 4529 4153
1193 1200 1830
921 1471 4153
601 3698 4044
245 457 3184
1181 1830 1849
100 1861 845
1108 457 815
165 457 5292
621 1830 1477
761 1477 5608
1314 1206 4044
202 2804 4529
512 4621 2007
929 1206 3478
996 2020 4422
724 4626 3184
556 780 3843
1283 3588 1055
320 2930 3746
941 1830 3478
911 3104 4599
833 4422 263
272 4165 1206
268 3478 2804
117 47 4621
194 4599 1849
1201 3843 2804
97 263 3698
934 3478 3104
681 86 3843
582 5497 3213
135 4621 3213
389 1849 3698
249 1861 815
1400 1477 3097
577 3478 4621
887 4621 3478
303 4165 5497
686 4599 86
833 86 420
193 2930 3843
1393 1471 3478
187 845 4529
1279 5292 263
1279 1861 470
1310 4153 1206
528 3184 1477
930 1206 3931
919 4044 4626
814 420 263
1301 845 4977
539 4165 1471
801 3097 1471
792 1477 3213
780 845 3600
627 1453 1477
654 2930 1849
368 470 4621
122 845 4977
465 5608 470
768 780 3478
171 86 1830
1307 1055 4529
627 3097 2020
878 4422 5608
707 3931 4422
563 1453 3213
1334 3843 845
315 4165 4422
943 2007 4153
1171 1112 1206
1066 5434 5497
708 1055 457
29 4529 1055
180 5434 2007
1129 2930 845
922 1861 1453
342 4977 420
321 2007 2930
82 3104 3746
438 1861 4977
1250 4977 1206
178 3600 5136
903 86 4621
1082 47 4529
182 3184 1849
272 3097 4977
437 5136 3599
918 5434 5608
525 47 3931
907 4422 2020
81 4044 780
970 3746 4599
433 457 3097
538 263 4925
722 3843 5434
90 4153 3698
399 1453 1477
1317 780 4153
274 4153 4977
1181 5608 2020
1263 1861 2007
665 47 4044
1099 3104 1200
69 1477 4977
791 3599 1830
