50 5000 25000
1123 150 1755 1700
13 652 4870 444
721 502 2893 5662
1123 415 3221 183
1093 691 194 5662
281 1164 2501 153
341 1362 4447 1065
274 826 705 900
1309 199 4447 2665
113 1071 4637 2897
782 158 4870 4393
256 1200 4743 1647
879 436 5017 153
1220 420 4447 816
855 72 5662 3221
135 518 2897 4597
493 815 816 1542
371 607 3749 5397
623 1342 5017 3380
812 112 2908 2013
1269 1072 1703 2665
1057 791 1934 4393
689 1052 2896 5397
569 645 5662 3380
406 694 900 477
1168 687 4452 4637
242 899 183 2398
126 335 4597 705
268 44 1240 2013
1319 43 3221 2013
231 1193 5481 444
1006 922 1542 183
651 1427 838 4763
1325 1363 838 1065
1273 249 4447 4743
20 519 2013 1065
599 1146 2665 2909
471 862 4597 1700
1222 679 477 194
1282 44 2013 1240
635 875 705 5017
64 986 4452 4597
1009 1084 153 3947
157 162 444 4743
42 719 477 2909
1390 606 5397 3082
17 481 1755 2893
608 1075 1240 2665
656 878 3221 4447
910 630 796 2897
488 481 4311 1703
402 578 5481 1647
525 761 1843 2893
1420 719 1934 477
647 624 5662 1065
1365 637 3221 816
206 491 3221 5397
815 543 2501 5397
31 1210 816 3380
813 260 4597 3749
1173 759 2908 510
135 591 2013 2897
661 349 3082 1934
513 919 3380 2635
1032 941 3082 2893
957 443 3947 2909
1379 419 5662 4311
753 1051 183 5017
667 925 1934 153
1410 401 183 1240
1327 691 194 5662
688 132 1065 3380
517 1103 2635 1700
1173 1005 183 838
1080 694 3380 183
318 283 510 1843
1354 624 5662 1065
314 1075 1240 2665
864 618 796 3655
10 724 3221 796
1337 482 5397 5662
457 466 4763 3082
974 776 183 2909
580 158 477 705
92 389 4597 1542
282 915 4870 2909
197 1445 3947 2398
383 1471 5017 1065
1119 366 5017 2716
1429 268 2909 3082
495 571 2398 153
111 602 2716 5662
720 118 2893 4311
692 851 5397 1755
164 231 3380 3082
1159 658 2716 1703
1228 919 2013 4447
43 776 2909 183
1162 1087 2635 1647
1023 773 2501 4452
78 1252 1542 2896
61 1270 796 5017
781 207 3082 510
34 518 3655 477
198 869 2896 2398
1022 811 477 3947
192 697 2897 5662
233 601 2665 5397
1319 183 4597 477
152 372 1934 510
316 690 796 2908
1286 804 4870 2665
260 1127 796 2893
229 742 2501 1065
300 781 2909 4393
1194 563 2893 2665
1258 473 4637 1240
52 1312 1934 2716
1371 1023 838 3082
1395 479 2909 796
272 231 2665 444
118 1030 816 796
378 130 4597 3221
1328 614 4637 4597
224 783 5017 1700
155 119 2897 510
1239 824 3947 5662
167 829 4452 1542
423 427 3749 5662
294 606 3082 5397
75 501 5397 1240
304 660 1755 3221
682 1108 3082 1755
442 187 2501 477
538 869 5397 2909
693 736 1703 4763
364 353 4311 2398
531 776 2635 2897
955 686 1703 510
1121 680 2908 900
1068 436 705 816
287 880 2635 3082
343 729 4447 1755
631 445 4311 2908
728 776 2635 5397
1141 1152 1843 1755
20 1143 153 705
271 684 2398 477
705 690 2908 796
1264 128 4393 2908
106 851 1934 705
633 349 1934 3082
1337 838 2501 900
1037 689 3082 705
92 984 5017 477
856 927 2398 3749
478 1103 1700 2635
887 1211 4452 3749
669 1443 4763 444
167 638 2908 1700
607 324 5397 2398
735 1283 1700 510
1111 364 1755 183
593 1012 3749 2635
1191 663 1703 1647
437 1290 2893 4763
463 169 4452 4743
1378 1189 4452 194
1089 582 816 477
40 1068 2665 3221
1048 1196 3082 4452
604 422 4393 5397
563 1273 705 2635
1141 566 5662 816
217 169 2908 2501
1142 946 153 4870
866 1080 2897 838
721 386 510 1542
852 1070 5397 4763
779 260 3749 4597
1382 931 1240 444
145 578 1755 4870
451 515 2908 5481
503 930 5481 2635
26 892 3947 4393
296 716 4597 2398
857 578 1755 4870
492 775 705 3380
87 466 4763 3082
311 631 1647 2013
1204 767 900 4393
365 712 1700 444
1408 392 4743 2665
1124 1445 2398 3947
1291 419 4763 3655
348 964 2665 705
1228 1316 2908 2635
330 684 2398 477
88 712 1700 444
280 386 477 183
817 697 705 1843
1309 736 2635 4743
790 204 1703 705
1393 677 2013 816
1251 838 900 2501
453 797 3221 4743
269 132 1065 3380
1437 701 900 1542
231 1247 2665 4763
510 798 5017 1542
45 1025 5017 1240
92 767 4637 4447
794 1126 900 4311
1036 147 3082 194
9 722 2896 4452
236 1257 1843 1700
828 1068 2665 3221
692 566 816 5662
576 550 816 5397
438 801 4763 2896
334 870 5662 444
156 618 796 3655
142 548 1755 2716
388 369 444 2893
449 668 4637 2398
178 806 5017 2896
1107 848 2501 3947
401 671 3947 3082
94 1060 2716 194
404 400 1703 183
738 601 1755 4452
766 319 900 5481
909 768 2501 4447
1297 1216 4743 194
306 1156 5481 4743
357 1228 796 2716
24 740 4393 2896
297 1490 444 1065
1055 1250 2665 900
696 72 5662 3221
909 422 4637 5662
1191 1022 5017 1703
523 783 3947 1240
758 720 2896 477
182 574 444 5397
1340 491 477 5397
1344 431 4637 477
582 642 3947 5481
240 880 1703 4447
679 222 4870 2501
1074 203 1755 2896
646 1075 1240 2665
1202 1003 2909 2896
1411 1220 153 4637
463 870 153 3655
567 759 2896 4870
105 75 510 194
526 354 1700 183
1348 607 3749 5397
41 532 2635 4447
1073 328 1647 1934
734 389 4597 1542
47 1305 796 2665
976 1420 3380 4452
754 510 5662 5481
873 919 4870 1647
248 851 1934 705
89 111 5662 2013
821 959 3380 2896
363 690 796 2908
980 708 1542 1934
572 610 2398 705
204 775 3380 705
525 399 5481 1542
727 976 2398 3655
862 1490 444 1065
832 372 1934 510
413 836 194 705
188 730 2635 1542
268 423 3655 1542
1334 1196 4452 3082
1324 783 3947 1240
756 618 2716 477
961 182 3380 2897
469 831 2909 2635
799 719 1240 1700
24 678 183 900
744 597 3749 2501
478 834 1700 838
830 130 5017 2665
147 174 4393 2501
813 669 2896 2908
683 618 477 2716
1372 557 1647 3655
720 1312 2716 1934
921 612 2909 1542
1409 1486 900 4452
992 1342 3380 5017
944 122 1065 1934
645 671 3082 3947
460 479 2909 796
1369 741 2716 2896
684 167 838 5017
488 1291 2716 900
1080 550 510 4597
561 1395 4763 2716
531 1116 2013 153
1395 933 510 2398
771 1289 2896 1843
1289 1074 2897 4447
181 1362 1065 4447
110 710 900 5662
918 366 5017 2716
26 479 4763 510
1398 652 444 4870
316 31 444 4452
766 855 4743 4597
1293 751 194 2635
728 761 2501 444
970 451 4311 5397
251 521 4393 816
376 58 3221 477
412 355 2897 1843
1366 831 2897 4870
886 119 4393 1703
1409 397 1843 4597
411 708 1542 1934
770 828 4870 510
473 1149 510 4637
995 367 4597 2501
1377 1089 2893 2897
935 304 1934 3655
1110 869 5397 2909
890 1266 900 2398
891 699 4311 1542
625 1177 153 2908
781 1207 1700 1542
67 722 4597 816
909 531 4743 4637
924 335 705 4597
1062 927 1703 444
136 263 2897 900
1062 284 1065 3655
346 1058 4393 153
516 407 816 838
527 582 816 477
949 436 4597 5397
574 694 3380 183
543 263 2897 900
196 1316 2908 2635
1097 789 4743 183
1366 1228 2716 796
1304 132 3380 1065
565 1016 2635 4311
588 550 4597 510
1237 139 153 2635
1099 425 2013 3655
900 1053 3655 2896
836 605 4743 2501
574 742 1065 2501
1183 137 2716 2398
483 635 1647 194
484 1029 5662 2665
1358 818 796 4393
444 663 2893 183
300 165 4393 2013
1180 208 1240 705
744 808 4393 444
858 791 1934 4393
861 1127 3380 2893
239 633 183 3749
1236 829 1542 4452
1366 927 3655 4311
121 451 5397 4311
601 623 5397 5481
312 194 1065 2909
1223 751 796 5662
1274 919 4447 2013
911 675 4743 4393
679 119 510 2897
772 1316 2635 2908
593 326 2909 3749
1380 175 5662 2501
244 930 444 3221
376 553 3947 183
795 268 3082 2909
1170 1223 4447 2909
1289 165 4393 2013
356 316 5481 1843
648 566 5662 816
1426 372 510 1934
611 321 900 1647
254 546 5397 2908
583 597 3380 1542
332 702 2908 194
1001 67 1240 5662
138 761 444 2501
1419 460 1542 2897
85 1084 3947 153
1185 368 4447 2893
1133 1120 3655 2665
168 1222 2716 1065
838 335 705 4597
1250 1279 1934 816
14 13 1240 3221
1016 535 444 153
1026 1126 4311 900
1006 1154 3082 5017
1091 324 5397 2398
836 405 3380 1647
529 896 2896 1934
697 255 4447 2716
1407 835 3380 4870
158 601 2013 900
1255 1443 444 4763
1096 756 4393 510
324 640 5481 796
1191 425 3655 2013
950 1125 510 4452
775 620 3221 194
694 810 3749 4637
450 150 1755 1700
1311 1244 3947 5397
417 763 796 2501
660 1186 3655 4743
986 717 1755 838
1009 793 3380 2501
328 340 900 3947
889 741 1700 2013
674 678 183 900
1193 1231 2909 838
934 119 1703 4393
438 763 2501 796
371 697 1755 796
287 364 1755 183
329 276 3082 1843
1384 668 4763 183
159 93 3380 2909
540 919 3380 2635
866 188 5481 194
149 660 3221 1755
486 1127 3380 2893
1006 658 2716 1703
236 442 4393 2893
1087 683 477 2897
494 284 1065 3655
993 212 2665 838
1340 1211 3947 2893
1158 1283 510 1700
86 809 4743 1542
210 125 4597 2013
658 1427 838 4763
316 631 1700 2893
767 602 2716 5662
65 1363 1065 838
1004 137 2716 2398
319 637 2897 1703
1233 783 1240 3947
1119 674 194 5397
431 722 2398 2908
1204 1082 3655 816
1023 595 838 4870
408 326 2896 4637
1213 719 1700 1240
226 244 3655 510
1174 420 2501 816
107 741 1700 2013
380 765 4447 4393
244 65 1647 796
322 719 1240 2398
355 303 194 1843
1173 1486 4452 900
863 689 4743 153
1289 967 510 838
803 921 4637 2665
663 736 2635 4743
132 1447 4447 1647
367 428 4637 4393
427 919 2013 4447
786 480 1755 4743
71 1490 1065 444
1119 442 3947 3380
1159 194 2909 1065
1431 743 2896 444
794 389 4597 1542
17 1215 3655 5017
21 759 4870 2896
388 1363 2398 796
687 1331 1934 4447
1345 586 4597 2909
1288 640 5481 796
967 863 1934 2501
558 1308 1647 444
811 1379 5017 900
234 240 4870 477
23 776 5397 2635
1067 1465 4452 1934
127 1070 5397 4763
828 1249 3380 838
457 1060 5481 1755
1437 956 1934 4637
1380 362 1240 3749
104 890 5662 4452
842 1034 4311 1065
970 122 4393 3221
458 173 838 4452
834 1060 2716 194
469 272 4743 5017
1250 448 838 5397
606 755 838 2501
863 1362 1065 4447
1439 1014 1065 2635
300 1404 796 4447
468 915 2635 900
367 652 4870 444
791 642 2908 1647
316 64 2908 5662
275 491 5397 3221
1057 1417 4763 4452
341 315 4743 4311
783 702 4597 1647
919 117 1934 4763
21 1394 2398 4763
87 1179 1700 153
361 338 183 705
948 1071 4637 2897
431 1074 4447 2897
1191 207 3082 510
474 1022 1703 5017
548 1029 2665 5662
303 594 4597 900
1048 263 2909 510
1284 930 2635 5481
1114 1030 816 796
996 409 2013 183
717 629 3380 477
607 1035 153 1065
1371 1151 4311 1934
598 138 4393 705
852 212 2665 838
1170 599 2897 3947
1104 1019 194 4447
397 429 3749 2908
789 466 5017 816
1180 626 3749 796
499 1210 816 3380
719 210 2909 194
718 633 1240 2897
898 268 2909 3082
749 472 3082 3221
484 1279 816 1934
886 629 816 1703
1306 1418 4743 2909
327 792 1703 4743
787 1030 796 816
1351 994 4597 153
88 668 4763 183
309 671 3947 3082
197 643 3947 3749
354 1225 4452 5481
1073 574 5397 444
1344 471 3655 1703
393 1149 510 4637
1328 765 4447 705
430 723 2897 5397
392 174 3655 194
491 158 705 477
1079 1114 153 5662
903 532 4447 2635
304 155 2909 2897
8 479 510 4763
1311 153 2398 838
999 618 2501 2398
651 841 2909 153
1314 1146 2909 2665
1031 1215 5017 3655
429 688 2013 796
1413 1178 2896 153
251 436 5397 4597
723 1030 5017 4597
696 972 3947 2635
400 561 1703 2893
847 1105 3947 816
209 704 1755 5017
509 1198 4393 2635
709 890 4452 5662
849 855 4597 4743
761 834 1755 2665
884 867 3221 838
1158 582 816 477
754 1427 4763 838
361 505 4597 194
11 1178 2896 153
99 1101 444 510
127 173 838 4452
783 816 4597 3947
1017 15 1703 3221
1066 864 4597 838
569 1114 5662 153
429 212 2665 838
823 1266 2398 900
318 16 5662 477
98 1273 2635 705
1034 280 4870 1240
1025 776 183 2909
1130 1112 3082 1700
940 533 2013 3380
1011 1230 2665 1934
1062 110 5017 444
1215 1360 2909 444
881 732 1065 705
502 986 5481 2716
604 182 2897 3380
468 216 3221 705
175 1443 4763 444
106 95 2013 477
970 637 1703 2897
736 1514 4452 1065
1350 276 1843 3082
1071 631 1700 2893
673 419 4311 5662
911 903 5017 4393
834 763 183 3082
196 376 510 900
538 840 4743 2013
418 515 5397 705
747 530 796 2896
848 942 3947 1843
346 356 444 816
1251 400 1703 183
856 605 4743 2501
241 64 2908 5662
780 900 5481 4311
1386 1127 2893 796
85 122 1240 4393
656 646 510 2013
1220 44 1240 2013
1405 872 838 1240
656 674 1703 1934
348 668 2398 4637
1205 1038 1542 3947
1318 730 1542 2635
658 1105 3947 816
476 869 838 1703
562 237 2909 3655
1090 1022 1703 5017
742 2398 2908
579 816 5662
1235 3380 444
885 2665 1065
998 796 5397
534 3221 1240
266 2893 4870
389 3082 5481
1309 5397 477
856 900 444
647 477 1065
772 4447 477
363 705 816
1341 4637 4597
684 2896 4597
360 2896 2665
500 2908 3082
371 1647 2896
749 2716 5017
1252 2716 3749
860 4743 1755
101 838 1934
733 4393 2716
415 2908 1934
807 3380 816
1418 4870 3749
815 1065 3749
839 1700 3655
656 5397 4637
572 1755 5662
108 3082 2013
134 2897 2501
1231 816 1065
1369 3749 2897
249 5481 444
54 4447 1703
666 2013 3655
65 796 477
594 5662 4393
1038 5017 4447
1146 1843 705
1280 1755 3749
943 3082 838
872 2896 816
994 5662 4763
1048 4393 4743
1396 2716 2896
1231 3221 796
160 4597 2716
876 2893 4311
1102 1647 816
1069 153 3380
1381 3749 1934
886 2716 2908
391 1700 4597
1188 1934 5481
1082 5397 2013
1042 705 1065
28 510 5481
1364 4311 1065
1094 2896 1843
537 4393 1647
923 1755 3655
613 3221 1240
1426 1647 900
279 1934 510
1370 1934 1065
239 1700 4870
22 3749 4743
480 2896 1700
325 1934 3749
452 2501 4870
870 5397 4311
1167 5017 3947
965 796 4870
1229 477 2398
297 183 4763
877 4447 3380
1322 5481 4870
223 1647 796
1336 2893 3655
1317 3380 3947
1233 2635 5017
1027 1065 1240
1327 1647 4637
1214 1542 5017
308 838 2398
1002 4447 183
20 4870 816
142 1542 2398
1293 2893 5397
118 3947 3082
36 4447 510
272 900 2896
129 4393 816
989 4597 2398
1169 900 2635
603 1934 194
624 900 3221
638 1065 1240
363 1647 2908
482 1700 3082
390 444 796
662 2897 2896
1427 4311 2665
575 5662 1065
1306 2013 1703
1065 1542 4447
1081 4870 153
1271 2398 3082
437 5397 2909
329 1755 2908
943 4743 1065
308 2013 1240
295 3947 1647
870 4870 4763
983 2665 4311
335 1647 3221
76 2896 2909
1322 5662 1755
511 4743 1700
822 3749 1700
325 816 2013
633 444 2635
800 900 5481
102 4311 3221
1086 3749 5481
1421 153 705
1369 510 1065
1251 2398 4743
322 3749 5662
424 477 183
945 153 2897
1163 5017 5397
385 2501 4870
1274 3947 4597
975 2908 2909
918 1240 4637
786 3221 838
390 4637 816
1346 816 1843
245 1843 3749
886 1703 4393
658 2908 5397
366 4597 2893
688 2665 838
1277 3947 2897
596 4870 1843
797 4870 4311
409 4311 2501
1184 3221 1240
479 2501 838
684 4870 1755
428 1755 2896
474 2896 3082
1237 796 2893
196 153 1065
933 3221 2013
677 3947 2909
671 4597 4311
597 3947 5481
650 183 2716
1254 2908 2635
218 4311 796
275 3380 1755
455 900 1542
523 2716 5662
16 2893 4743
694 1065 2501
1365 2896 5017
394 1647 796
1044 4311 2716
730 4311 3380
948 477 4743
1095 816 796
1080 2013 900
773 4743 1755
637 4870 2897
740 1755 1700
370 705 444
770 5017 1934
1269 1703 3380
253 2893 2635
1318 1843 510
1130 1934 5017
1429 444 2716
63 4452 3380
225 2635 705
324 1647 5017
626 2716 3221
234 477 1843
879 1065 2635
575 183 510
392 5662 1703
769 444 2398
797 2501 838
1059 3380 4311
640 2908 4763
739 2501 1065
866 3221 900
563 4393 1240
352 4597 1843
1148 4452 1240
929 3082 2665
389 153 1542
622 1700 2635
1268 2716 1065
221 2635 1065
870 2908 444
818 2909 5481
693 2893 2716
880 2013 4870
1336 3749 2897
876 1703 3655
688 705 477
336 838 796
1377 4763 2908
865 5397 2635
467 4763 4743
378 4393 2501
1096 510 1703
1417 183 1542
778 5481 2893
1196 2398 2716
1367 1647 1065
747 4743 816
5 3380 4393
74 2665 3221
408 4393 3749
1364 5397 4870
1055 5397 4743
1229 705 3947
1054 3221 1934
1422 900 510
510 4311 2897
1332 3749 2893
318 1542 4870
47 796 5017
870 4743 1240
649 4311 2716
1385 477 705
1021 2893 1703
307 3082 796
581 4447 1065
1023 1755 1647
880 5017 3655
490 2665 2501
1230 2665 2501
1084 3221 2398
393 2897 5662
845 705 3380
658 3082 1700
1249 3221 2716
259 4743 477
326 477 5662
65 3749 2896
1150 2893 3947
963 2716 3947
762 3655 5397
955 4743 1703
1339 5017 1755
1401 194 705
929 2501 183
977 4311 3947
1272 2716 5662
884 2896 1934
890 2013 3380
423 1700 153
587 1542 477
940 2635 4597
564 510 3380
716 2501 2909
1105 900 3380
471 1843 5017
834 4393 2501
83 2665 1843
537 1934 3221
1119 900 2716
307 2897 444
241 2908 5017
1315 1065 4452
54 3749 2398
1437 2013 2501
696 2909 183
971 2908 1755
1148 1240 3947
1165 183 1700
732 1065 2893
683 5017 1934
340 900 1240
404 816 1843
901 1843 796
224 1542 5481
615 1700 477
299 194 477
165 3655 4393
1096 2635 900
1104 1542 4393
482 1755 5397
1259 4637 1703
54 183 4452
184 194 3655
925 900 153
504 3749 838
574 1065 2635
659 796 1755
586 2909 3749
763 2501 2893
997 183 838
28 1542 2908
721 444 183
200 2909 1843
1142 1703 3947
794 2716 900
1162 2896 4393
1098 5017 2665
116 4743 1542
879 2897 3221
437 2665 3655
337 3749 3655
1059 3082 2013
1131 3749 3082
833 2716 705
187 4597 4870
1350 3221 1647
249 2716 2896
1161 510 2908
760 5662 1065
900 2896 2897
1238 1703 5397
1259 2665 3655
1366 705 2501
908 4452 183
1156 900 5662
734 2716 153
258 3082 3655
257 2398 1647
785 153 2908
1434 796 2896
838 1542 4311
458 153 2893
241 838 4637
62 2398 4447
1105 5017 1934
228 2716 5397
258 153 4870
515 2909 3947
1172 4637 5481
1038 183 1934
436 4452 153
766 3947 5017
1007 4393 1755
941 4311 1240
479 4597 1542
579 4870 1647
1327 705 3221
901 2908 2893
344 1934 4743
270 705 900
1367 2665 2896
694 3947 2665
133 796 194
1075 3082 1703
114 2908 510
693 4870 838
452 477 3655
1353 2013 4393
130 5017 5397
400 3221 4870
305 477 5017
1066 2716 1542
82 4447 4311
565 5662 5481
61 816 5481
1384 2635 796
1393 838 4447
550 4743 838
662 1700 477
292 444 1065
622 4597 1934
416 2665 5397
421 2893 4743
1334 183 477
1035 1843 796
607 477 1700
1260 4763 4447
141 477 2716
292 477 4870
420 2501 1700
16 1843 2501
449 2665 3380
843 3082 816
415 2897 4763
1322 900 2716
490 1647 4393
182 705 2909
195 3655 2716
487 2635 4743
779 838 5662
796 2897 3221
1117 1065 1703
392 1934 4452
158 2909 3749
16 4597 2897
1251 1647 2716
880 2909 900
1206 838 510
1052 900 2501
1196 2716 4311
743 1647 4393
292 510 1934
685 5397 477
715 5397 5481
731 1755 3380
414 1703 4452
1294 816 2909
933 5481 510
545 3655 183
173 1240 4393
908 444 5481
365 4393 3221
1075 4637 183
618 1755 3749
570 1700 1065
423 796 5481
1431 2635 1542
707 4763 3947
256 1065 1703
851 4763 2398
1144 2909 2897
1421 5017 4311
373 4311 2501
346 183 2908
1096 2897 5017
948 4597 816
1340 1843 1934
885 2908 838
89 1843 1700
1126 5662 4393
1065 5017 3380
521 5481 838
1355 1843 1934
1115 4447 3221
772 1934 4637
674 194 2897
1363 194 900
1124 2398 194
764 3380 4447
699 1703 4743
1103 1065 838
1316 194 4743
392 2897 183
462 3082 1700
959 1703 1065
630 194 4393
1338 153 796
323 5662 2398
1044 1700 2665
620 1843 1703
1343 2635 5481
37 2013 3655
749 477 2665
970 153 2893
920 1755 2908
255 1647 1755
1235 3221 510
752 3082 2897
1132 2897 477
895 1843 3082
1168 2893 4597
136 816 4311
818 4447 2896
503 2013 510
52 444 2013
236 2896 4743
162 3221 4597
1193 3749 2908
133 194 2897
499 4637 194
1422 4743 5397
868 1542 3947
410 444 5662
56 2665 3380
525 4311 2501
952 3082 1843
526 1240 3749
586 4870 477
15 838 5662
1170 194 3749
223 1755 5017
1268 477 4597
151 3082 4763
245 1065 510
1080 1647 2908
698 4597 2893
921 510 4452
1161 816 705
1114 2635 1703
217 4311 477
677 2635 1647
781 1700 2501
794 3221 4597
1278 796 4447
1168 1647 5017
645 2635 153
1257 510 1240
157 3221 2398
1290 3655 2893
599 1240 2013
1206 1240 2716
469 3947 5017
313 510 2909
1404 1065 2909
533 4870 1647
1363 3082 5481
398 4743 3221
787 1703 1755
492 705 510
842 4597 1065
1438 5662 510
807 183 3221
474 838 444
462 4311 838
887 796 2013
1390 4743 1065
1357 2909 4311
13 5017 1843
1399 510 194
997 3221 2013
1394 4452 2501
641 2665 2896
833 477 2501
1194 3947 4870
1436 2398 4870
1286 2716 1240
1390 2635 5397
1437 4393 2013
144 796 4311
113 2013 3947
376 4870 510
571 2896 1843
1166 510 3749
1036 4637 900
17 2501 4393
81 444 4452
1153 5017 2398
495 183 4311
461 900 4311
104 705 3947
10 4743 1542
305 3380 1755
228 1843 4447
127 4597 1700
462 3655 1647
554 2893 1934
223 3221 1755
828 3380 1843
684 2398 2896
8 477 4743
852 1755 1065
418 1755 3749
789 2013 2908
1100 4447 816
1235 183 838
1062 2501 3655
298 2897 5017
333 5662 705
1037 2501 1700
1242 2909 796
932 4637 1755
485 2013 4452
344 477 4597
106 2897 4311
937 2897 2501
1286 1843 2398
1233 2665 4870
365 2398 5481
617 3380 2716
1137 4447 2716
333 5397 5662
1224 4311 4393
979 816 4763
1393 1934 1755
899 4311 4393
1398 1542 153
436 153 183
1118 1843 2908
1006 2501 4452
1042 4447 1703
978 1700 3947
353 3380 2897
898 2013 5481
522 153 5017
197 3749 4597
1160 2896 2716
151 816 3655
350 3221 1647
393 5017 477
134 194 705
559 4870 2013
1160 4870 510
1112 838 3749
629 2665 2501
1003 4763 4870
291 5397 444
1219 4743 4763
445 1934 796
1213 1065 1700
1006 1703 2893
1215 3221 1843
479 4870 2501
1334 4870 4311
567 1542 2893
756 1542 796
1359 2909 5397
1022 1700 2013
55 477 4393
811 2893 2716
377 2908 444
152 3221 2716
632 1843 183
1338 4393 2635
1112 816 3082
321 816 1755
1390 194 1647
671 1240 4637
396 5481 4743
1079 1065 4452
16 900 3380
41 1647 4452
673 705 2896
1071 3221 2908
469 2909 4870
495 1703 4452
440 2501 2908
1280 3947 1240
734 4311 5017
947 3749 2893
52 2896 5662
1213 5481 2908
645 3380 705
1183 3221 4637
1274 705 4637
1387 816 1065
1077 1647 444
143 2635 2398
220 1934 5662
425 1542 1934
758 4447 1703
1115 1542 2716
192 2635 1065
1248 4763 1843
954 3947 1240
901 3749 4763
410 4452 2716
553 2897 3947
773 1843 5017
1070 2665 194
260 2013 477
1056 3947 2896
796 816 2908
1091 3749 1703
988 444 2893
1411 1647 4447
1399 477 1703
583 2908 2896
62 5662 2013
277 900 2013
798 2635 705
280 3082 4743
1200 1240 1700
723 183 153
271 3380 5017
114 2013 796
74 2398 4763
529 2398 3082
591 816 194
740 477 1240
98 510 1843
379 1542 4452
170 1934 2893
182 4870 5017
930 4743 2897
62 5017 183
955 4597 2908
611 2908 900
87 2398 477
653 4870 2398
680 3655 5481
1191 2665 900
1189 477 510
1436 477 2501
807 816 2897
956 2896 3082
1045 4743 2908
773 796 2716
521 5662 194
1188 2896 2893
422 1934 2635
450 2635 4393
364 153 1843
1109 4452 2893
528 2398 2909
205 1934 4447
253 3947 2716
492 796 2908
9 2893 1240
965 1065 2635
1091 2665 2896
486 1703 444
713 444 2501
758 3221 1755
675 2909 2501
1267 2893 2013
1284 705 1240
1424 2635 1934
988 2908 2501
1375 4637 1542
229 1755 444
1112 4393 510
767 4763 1843
511 2716 1542
1396 4311 444
38 4447 3221
144 183 4637
1321 4763 3947
1204 4447 3947
188 2908 1703
1029 1647 3221
1013 2398 4763
590 5481 2635
125 1700 4393
726 3380 1700
43 2013 444
1161 2909 4452
1196 5481 1934
770 4311 4870
1203 4452 1700
580 2013 1755
1433 1700 2501
1112 2896 1843
457 2501 2635
98 4447 1065
712 2635 183
813 705 1934
1301 2501 816
722 2013 2716
191 2665 4637
827 4743 1700
1421 1647 153
1388 4447 4597
184 4743 4637
944 1703 5017
874 4597 1934
1322 510 2716
752 183 510
34 816 1703
225 4597 705
1053 1934 2013
906 3749 1700
726 1755 4743
782 2908 3947
286 4597 3749
1032 4743 183
915 153 4637
469 2013 3082
112 3749 2908
153 2908 816
704 4393 2398
286 3655 705
1182 900 2635
507 4597 4393
1390 510 183
101 4763 194
538 194 1843
176 816 3082
695 2896 2013
1407 1934 2013
334 2013 1843
1197 3082 1647
1236 510 1647
303 2635 4447
126 2501 1703
227 1934 3082
638 1703 3749
814 4743 2013
1381 2908 838
1349 1240 3380
115 2635 183
1312 510 3221
638 4870 444
440 4311 5017
1024 2013 5397
1130 2893 2908
636 1647 4597
947 4763 1934
960 2897 1934
1173 444 796
612 153 4870
799 1647 3380
1152 4447 705
760 705 1934
292 4597 2635
963 3082 1703
825 183 1065
1343 2893 5481
131 4597 2501
803 3749 4743
1112 2908 900
824 705 4763
1307 1542 3749
1043 4743 1647
209 3082 1065
243 444 1240
1371 2716 3749
1225 2501 4447
618 2908 3749
804 1700 477
380 3380 3082
773 1755 3655
289 4452 153
876 1065 2398
224 4452 1647
541 4452 3655
76 1934 1240
907 1700 3221
972 1755 2893
1360 1240 510
236 1065 183
964 153 1843
1337 2635 1934
1066 1843 2716
911 2501 3655
910 4870 5481
456 838 5017
504 3221 1934
571 3082 4763
918 477 2398
907 705 4870
1394 2635 1065
581 2501 4311
957 4447 444
687 3082 4393
108 183 1647
647 4452 2908
796 477 3221
339 510 1755
1078 4393 1240
1066 1647 1843
427 510 4452
61 2013 1755
1315 796 1934
1000 1700 4743
397 3221 900
175 5017 2909
403 3221 4597
614 444 477
124 1700 2501
1063 1755 3655
1230 5481 705
260 3655 4763
1431 3082 1065
410 1703 153
938 3221 2897
394 4311 2398
215 2665 705
1026 2013 900
993 4597 705
894 5397 5662
684 2635 4763
816 1755 1700
679 705 3221
1090 3947 816
460 705 2013
877 4637 900
129 1703 2398
1435 477 1934
1425 2398 2897
911 816 4763
574 1934 183
93 3380 1843
783 477 1065
763 2665 4452
174 2013 4311
510 4452 153
639 1240 2665
506 4743 1934
492 444 2909
1403 4763 4597
409 2897 5397
375 3749 2897
1158 5481 5017
353 3947 838
527 5397 1647
1160 3082 477
571 1934 4743
277 3082 705
316 1755 5397
1379 900 2398
53 1703 1700
1382 2501 4597
252 3655 3082
695 4870 2897
630 3749 4763
150 153 2665
126 4597 1934
76 4311 4743
290 4763 2908
610 153 2398
459 5481 4447
873 1755 1843
1209 2635 5662
990 796 3947
1214 4393 900
73 2909 2665
831 2897 4763
1247 1647 2665
516 4311 4763
185 4311 1647
217 1240 4870
1023 4393 1542
1408 1700 816
1092 2908 1703
170 4452 1934
611 2893 1934
695 153 1843
864 3380 838
1269 838 4637
786 3221 4452
794 1755 477
1346 3380 4763
689 2909 4743
770 4393 2501
588 1700 1755
774 2896 838
1222 2501 444
745 2908 4393
732 194 3221
1345 1934 900
443 3947 4452
1109 1700 194
23 1065 1755
1148 5017 2665
1154 2665 1703
1255 5017 3749
1269 4311 2635
714 1065 5017
