50 5000 25000
1264 1179 4303
361 2104 3961
358 5622 5675
775 2620 4964
958 5444 2104
725 1837 4582
1300 4702 5675
298 4173 3876
934 1179 4349
858 1179 4920
682 1498 5231
915 4920 3519
1273 5563 2620
480 3383 5675
233 499 2824
1020 2104 5675
664 5563 44
416 3961 499
1337 4349 4085
1205 4303 656
611 5231 2620
1123 3128 4920
956 5641 5563
1437 1837 5183
793 3961 5675
193 1373 4363
892 5675 4085
322 4920 5563
558 3383 4173
770 404 5674
880 4303 1714
667 5675 1837
495 147 4964
1046 5101 3768
400 3961 4702
593 1179 404
45 5641 2104
239 4342 3961
797 656 4964
881 2325 2494
1173 5563 5101
1020 4349 5675
256 5172 5444
928 2104 5444
7 44 3519
1153 44 3128
1071 4582 5675
1182 4173 1373
540 44 1498
1421 4702 2104
1027 5218 2104
607 4342 5622
863 5675 4349
224 5622 1714
231 2494 147
311 147 4085
683 5231 3383
286 4342 1614
1092 1543 5218
6 44 5444
688 656 4349
664 3630 4303
755 44 3128
379 656 2494
439 2620 4173
1300 1714 1179
671 1837 2901
476 3383 1614
203 2325 4964
728 3017 5218
947 4702 4085
123 1498 3961
11 5674 147
1037 4582 3519
482 5641 4702
217 2325 2620
85 3128 499
901 147 5218
966 5563 656
822 5675 4363
321 404 3017
362 3017 5641
114 499 4349
311 5563 5172
1177 5641 4702
1248 5183 3768
835 3128 2104
492 2494 499
505 4582 5444
399 656 2494
180 5641 4085
279 44 1373
1360 5444 1614
1299 2620 5218
475 5101 5675
639 3961 5444
212 3128 4826
1176 1614 3961
999 5172 4702
1197 1714 5674
1058 499 404
90 5622 2104
1167 3519 5218
1422 1614 2325
196 5172 2325
979 5675 5172
725 1714 5563
1214 4303 3768
213 5674 404
127 656 499
338 4826 2901
1040 1373 5231
1027 5444 1373
413 404 1543
821 1179 4342
421 3017 479
588 3954 5674
463 2325 2901
664 5444 3017
258 1543 1837
828 1837 3128
1114 656 5675
1267 1498 3519
1336 3519 3128
923 2620 2104
633 2104 4363
977 656 5641
855 5675 5622
1187 4582 4349
93 1373 5641
1393 3768 4173
387 2104 4085
173 2824 1837
221 5622 3876
515 4303 3768
1251 1543 4363
529 1179 479
385 5183 499
466 1498 3954
1113 4702 5675
629 3961 4702
1048 4173 147
276 5674 2494
907 5641 1714
91 3383 2620
217 1498 4582
267 5563 5674
573 3383 1837
414 5444 5674
199 4349 2901
185 4303 4085
284 656 4363
560 3519 5675
1339 4363 5563
1430 4342 2494
79 3876 1614
347 5101 5641
920 3961 1179
1207 499 4582
1406 4363 5172
23 3017 3128
1098 4363 5444
630 2901 1373
337 3017 3519
135 147 3630
1120 2620 404
190 3017 4173
1363 5563 4964
362 3630 5172
241 147 4826
1139 5563 4173
12 3017 3630
93 3383 5101
339 5183 3017
1239 3017 4349
793 5622 5101
1257 1498 3017
842 2494 3630
1151 5183 1714
1375 5444 3954
1431 2494 3017
683 3519 479
983 3630 2620
1323 1837 2104
34 4702 5674
114 3128 4920
1386 404 5218
6 44 4964
830 4303 1614
873 1614 44
1413 3768 147
1034 1837 2494
705 2901 4702
1057 1373 4173
859 4702 479
120 3017 5101
87 5622 404
950 4826 656
937 3954 147
410 499 1614
1049 5641 3961
857 404 5172
1416 5641 1614
1250 5675 147
442 5183 1614
233 1714 3383
1286 5674 4303
1092 4349 5675
589 656 3876
871 5641 3128
352 499 1543
1210 5563 4342
1186 4173 1714
868 2901 3954
1310 4349 2620
1415 2104 5641
1262 2494 656
234 2325 4826
1437 3128 2494
746 4085 4826
656 404 3961
903 5444 147
465 1614 5218
489 4826 5231
818 1373 1614
947 5231 147
612 3876 2494
1065 5444 5231
43 3961 5674
818 2620 3954
80 5218 499
379 404 3630
724 4303 5172
830 404 5183
156 479 499
1387 479 4920
515 4085 3017
561 1714 1614
1433 4349 5563
457 4964 2494
396 4964 4826
280 5444 5675
373 3876 5563
956 5231 5641
916 4920 4342
128 4085 5218
80 1373 5675
841 1543 4363
334 1837 4349
518 5444 1543
781 3128 1714
1296 5231 5563
1223 1498 5101
412 3017 5231
1070 2494 5218
107 5231 499
1099 1714 1614
1213 5231 4964
1065 1498 404
1373 1714 4702
185 479 5218
555 4173 4349
745 5101 4702
152 3519 2494
937 3961 4173
61 3961 2901
778 4702 656
1321 3383 4582
1314 4964 1179
1351 3128 2494
1406 5674 4920
307 5563 4363
1343 3768 2325
311 479 3876
1175 5674 656
276 3876 3768
749 1714 3876
978 5674 1373
494 1837 5231
1070 3630 4826
1400 404 1837
955 3961 4303
773 5622 3961
895 2104 2620
1220 1179 656
322 3876 4173
805 2620 3383
1016 1543 479
473 1543 4342
496 3768 4582
891 2104 5101
147 5218 3961
516 3768 2901
1047 5218 5101
452 3768 5218
1108 5674 4702
196 5563 4342
1118 4363 4342
876 656 5231
783 2325 4702
624 2104 5183
235 1614 4920
53 4303 5101
1165 5183 4582
1131 3017 5674
869 5218 4363
657 4826 4964
1114 3768 2901
340 3630 4826
269 2494 4085
402 3017 5444
700 2325 3128
422 1373 3768
341 4582 5218
1353 4173 1543
230 5172 1179
173 3961 4920
293 5622 5101
166 1714 656
265 4342 4349
958 5231 3876
128 1498 147
803 4920 1373
490 1714 44
238 1179 499
243 2824 499
174 5563 1179
354 5675 5183
79 1498 4964
609 4363 3128
902 3768 4363
272 2104 5674
265 5183 3630
807 1498 5675
7 4702 4826
250 1837 2824
424 1714 44
651 2325 4964
730 4363 2620
1211 4085 3961
546 1373 5231
690 1614 1498
955 4702 2620
194 4303 404
377 1373 3961
1215 2901 1498
277 5101 44
113 5563 5641
192 479 404
1381 2104 3630
625 2325 4964
774 5674 2620
1313 3768 5172
326 147 1714
688 5444 4342
864 479 4964
865 4582 1614
872 4582 4173
1233 5675 4303
896 499 5172
639 5641 4826
250 5444 5563
28 4349 2620
690 3768 3630
565 1543 1179
1100 2901 1614
977 656 4342
622 3128 4173
556 5101 4702
1255 1614 5674
1050 3954 4349
487 1179 1714
128 4964 656
928 4826 1837
201 4826 2325
949 5101 4173
66 1714 4085
710 479 5641
1426 5675 4349
710 44 3519
199 5622 1543
264 1543 1179
237 5622 3961
1305 499 5675
1041 1179 1543
1317 2494 1543
247 5641 4964
6 5444 1837
156 5444 5172
233 3954 4085
1133 1373 2824
617 404 2494
246 4582 1714
48 4303 1543
586 4085 1179
1282 1714 5641
1401 2620 2104
1407 1179 2824
1435 2901 2494
100 2104 4342
1234 4964 3519
283 2494 404
529 4964 3519
449 3630 656
908 3961 5563
197 4363 4349
589 1498 5101
758 2620 5218
384 4702 5231
631 499 5622
1296 4303 3876
217 3128 3630
1352 3876 4342
148 5674 5218
307 499 5641
1158 499 404
98 5183 4349
224 5674 1543
1020 479 4702
518 4702 5101
339 2824 1614
481 5231 5218
277 1179 5641
224 3383 404
1071 2494 1837
1214 5444 3961
623 404 5675
443 5183 1498
770 1837 3383
30 5563 4363
1077 3519 5675
953 1837 3383
1252 3128 3954
1063 1837 5183
581 2104 2824
712 1179 2104
87 479 1837
733 5218 5563
402 4085 4303
916 3954 3768
1340 3954 5563
90 1373 4303
264 4173 1179
205 2494 3630
63 404 4303
1327 1714 3383
1093 5172 3630
770 4173 1837
454 147 4702
1038 3954 4582
416 3630 3876
1422 5675 3768
347 5444 1543
220 4085 499
1264 4173 5563
104 2620 3768
834 5641 4349
1070 44 4342
998 44 5231
206 5622 3128
1347 1614 479
1179 4964 2104
399 5218 4582
515 4964 3383
1022 656 4964
806 5641 5675
835 5231 3954
812 1543 404
159 44 656
589 3961 44
139 4342 5218
1333 5231 479
24 1614 4964
539 3630 5183
121 4964 4702
928 656 4085
195 4582 3768
880 4582 5231
911 3383 4582
60 2620 3961
199 4173 4303
1404 3017 2325
1347 3519 3768
331 4349 5674
687 3128 2901
108 3954 4826
621 5183 2104
1025 147 4085
634 5183 5172
914 5674 5622
1230 1714 5674
1367 1179 3768
961 5641 5563
253 4582 4920
685 3383 5444
666 5101 1498
1287 4826 4920
744 5674 3383
1250 1837 2824
724 5563 4702
387 4349 3017
186 5675 5444
1147 44 5674
1400 3961 656
466 4582 404
1412 5231 1179
1043 5674 4582
393 4349 1373
712 4342 2824
528 3128 5231
1099 5231 4702
944 404 3128
1088 5172 3017
1141 5231 4085
995 5641 3383
918 656 3519
285 5172 2824
1289 5675 4085
58 5218 4363
832 1543 4303
200 3383 4085
1349 147 2104
901 4826 2104
93 4303 4920
361 5563 5172
696 3768 2104
324 3954 3630
403 5622 4173
109 4582 5101
566 1614 5101
1185 5101 3383
529 5101 3383
481 3954 5444
492 5444 5563
649 3383 1614
1292 404 2824
824 3383 5101
288 5231 2620
1390 4085 2325
650 3630 3768
1221 4702 4173
1321 4964 4173
454 4342 2494
894 3128 1373
901 5101 4349
524 479 3017
1348 3630 1179
196 4173 5674
19 3519 3128
541 2901 2104
322 2494 2325
75 5674 656
402 5172 4349
1168 1837 5101
629 2325 4349
531 1543 4085
1044 1714 479
798 3630 4702
97 4920 4363
101 5563 3768
310 404 44
293 4826 1714
842 147 4085
642 5183 5641
1223 4349 5218
284 3017 1179
286 5444 2824
1005 479 5641
1179 3383 5172
713 5172 5563
333 3961 4920
256 3961 656
1097 3768 499
1204 5622 3519
471 3630 2325
1394 4826 4920
1361 3961 4173
280 4702 4303
1100 3954 5674
959 44 5674
527 3519 3876
1310 3017 2104
377 4702 2325
1392 5622 2104
821 5674 1714
731 4363 5641
215 3630 2325
189 5231 4173
1324 4173 3519
836 2325 5172
139 4342 2104
1111 4303 4826
909 1614 404
631 4363 147
535 5622 5674
532 4085 3128
650 1179 3383
1305 3128 2104
492 44 4085
960 4702 1614
284 3768 4964
239 1179 4582
1081 2325 5231
642 4342 1543
384 4702 4582
394 4826 3383
883 5563 3954
1387 5641 3017
748 4363 3630
66 2620 1543
299 147 3768
406 4826 4342
3 4964 5183
1161 1498 1543
698 4920 4702
747 1614 4349
598 4085 5622
340 5231 4342
162 4303 5674
1260 5675 1373
22 3383 2104
779 147 3519
322 3383 5101
1000 404 1543
436 5674 2620
477 4964 5231
215 1714 1837
301 3768 5674
215 1837 4702
706 5641 44
1038 3630 5183
55 4303 5101
878 5231 479
266 5622 3954
47 4085 4702
861 5563 1373
1279 5218 4342
871 3017 5641
897 4964 3768
409 3128 5675
1170 2494 3768
343 5231 2494
1213 5675 3630
905 479 4085
323 3383 3017
166 4702 4582
1181 3961 4363
958 2901 5218
1023 147 479
225 1543 147
1137 3128 3519
645 2901 2104
1098 1373 4173
1377 2824 4702
937 4363 5641
975 3768 1498
716 1714 5183
234 2104 4920
1129 2104 2901
1354 3630 4349
923 479 5563
129 3954 3961
1227 5231 1614
1345 1373 2325
714 2824 5218
249 44 404
366 4173 5172
210 4363 5231
1203 5218 5444
873 5231 3383
892 4826 4173
779 3768 4349
760 1373 5674
780 2824 479
1342 1714 4303
676 2494 1498
914 1714 4342
1125 5641 3961
888 5675 656
193 3383 1179
458 5675 5622
49 2494 147
243 1498 2104
343 3383 3017
1030 2901 499
398 1714 3768
603 4920 3519
313 1837 5674
656 3017 1498
1419 44 499
517 4964 4920
1088 5444 1614
1351 5231 4964
901 1543 4826
1177 5444 4173
760 4826 2494
695 3954 5641
899 5641 3768
1187 44 5231
1253 3383 4363
312 3961 4349
439 4702 1614
974 4342 4085
1237 3128 4085
441 3876 4826
1148 3128 479
275 3768 5563
1174 3961 2620
793 5183 5218
607 3961 2620
919 3630 5101
1230 1543 1614
764 4342 4582
433 4826 3383
747 5231 3876
547 4826 5674
664 4826 4173
1275 2620 1614
930 3519 4702
251 404 5563
181 2901 2824
299 4085 3519
358 4085 1373
356 3519 2494
380 479 1373
232 5172 2494
1426 1498 3876
63 5674 3768
269 2824 44
426 147 1373
335 479 147
442 499 3128
715 4342 4349
1032 656 2325
475 4085 1498
873 1373 1498
494 4826 5231
927 5183 5172
337 4303 2494
958 5444 2494
389 1373 4920
1117 3128 4303
1108 1179 3954
1254 2901 5231
292 5674 2325
410 4349 2824
715 3768 5444
302 5641 5231
318 2494 4085
126 4964 4363
1417 1179 3383
1363 2104 1543
265 5183 404
1231 3876 5675
427 3519 5231
857 2620 4303
0 3017 2494
147 1837 5231
337 3876 1837
336 2325 1714
185 2620 5674
108 4964 5101
373 4702 4173
165 5563 4702
464 5675 1714
1321 4173 4920
1193 5231 5641
348 147 3768
1355 3383 4702
239 5172 3768
521 4964 4363
42 2901 4349
1148 4582 2494
214 5674 5444
1206 2824 3383
55 5675 1714
634 1837 3128
496 4349 5563
234 2620 5172
1417 1498 5231
43 5622 44
212 5563 3630
998 3876 4085
1014 147 1714
254 1179 5183
318 1714 4342
336 2620 5183
25 4964 3768
972 404 5183
378 1498 5172
148 4342 1179
339 1543 1373
930 3017 4173
1112 1373 4173
666 2824 5172
311 1373 3954
1114 3876 5675
76 5563 1837
297 499 2620
1437 3128 5218
982 5622 3017
1023 1837 3017
1218 4702 5675
1274 3383 1179
93 404 1714
195 5563 4342
1377 479 2494
1395 5218 4342
744 1373 2620
971 3876 2824
613 1543 4702
1153 3630 1179
1235 1498 3876
291 2494 2620
773 5101 5674
1369 4964 3954
955 479 5674
1053 44 4582
374 3519 44
1332 3876 5183
1040 3768 5183
1343 5218 2104
884 5101 3630
593 1614 2901
16 2325 2901
1257 1714 656
309 3954 5622
1038 1543 2494
769 1373 404
982 1543 1714
364 5674 2494
1336 3768 4964
218 1614 4964
1236 147 3630
1216 4303 3961
251 3630 5183
1417 44 4303
203 3876 1714
756 5101 1498
1068 404 5231
286 5444 1498
719 5641 3017
512 5218 3519
645 1614 2494
224 404 5101
1335 147 656
771 3954 4342
1183 1543 2494
361 3768 3383
247 3017 3954
605 1373 1837
1035 4582 4173
0 2824 5674
1008 3954 5641
589 4702 3876
1254 1714 479
69 4085 5183
1407 3017 5674
548 5231 5622
1139 5641 1498
1156 2824 4582
1091 5674 5563
455 3383 1498
1034 44 4085
1185 4349 4920
428 3630 479
581 5622 5101
183 1614 3017
621 5231 4702
28 1714 2494
527 5675 1179
1094 4920 5218
880 3876 1614
270 2325 5622
1348 5444 5172
1330 2901 2620
240 3383 1837
33 44 3017
579 3519 4702
545 2824 2620
178 3519 404
1396 4303 5183
1041 147 5444
299 1373 5183
178 1179 5231
1267 5444 4964
372 4363 4826
314 4303 4964
1061 5172 147
280 147 2494
423 499 1179
1334 4342 3961
1097 656 3383
1351 2494 3768
505 2901 4342
930 1498 3961
174 2325 4342
257 3017 4085
1108 1837 4085
596 3128 44
61 479 1498
31 4342 3876
31 147 5622
943 147 4964
1341 5101 1373
1260 4342 2620
335 2325 3519
246 3768 2325
1027 147 4964
377 3630 1179
154 1498 1614
407 3383 44
1094 404 4085
119 5675 44
790 2494 44
21 4582 3128
777 4085 4303
1084 2494 4342
544 2824 44
793 5641 3519
947 4702 5101
1227 2325 44
753 4582 404
872 4349 2104
94 5563 5675
115 2494 5101
764 5172 4702
801 3519 4363
613 44 5231
208 2494 4964
1058 4349 1373
610 4085 2824
782 1498 4303
1324 3954 2494
458 4964 4342
1361 3961 2104
937 4702 2620
204 1373 5641
690 5231 2620
713 2901 1614
245 4920 499
1012 3961 5444
199 4085 3876
907 4826 5674
1422 4582 5641
1244 1543 2325
876 4349 1179
1283 3128 2325
1212 5674 2104
358 3768 147
603 5183 656
47 5675 2620
118 5183 3768
1025 5563 4582
1008 2494 5231
684 499 4826
120 4826 5622
1275 1714 499
249 4702 2494
1209 4085 4920
372 44 4303
291 4363 4342
410 1837 5641
1435 4303 1498
875 5183 3876
120 3519 5231
112 3876 3768
1260 1837 2325
69 404 5231
828 2104 4826
684 3876 1614
1059 656 4349
778 2824 4582
345 2824 3876
858 4303 5231
44 479 2104
756 3768 1179
1274 5231 4920
938 4702 147
124 4702 499
831 1498 5218
291 479 3954
1140 1373 1543
13 3961 3519
1188 5231 147
1200 5675 3876
415 2494 4964
1213 4363 44
224 3630 5622
1308 5183 5675
1354 5218 479
605 2901 3630
665 1373 3954
760 404 4826
501 5563 147
893 2824 5231
486 147 3630
578 499 2824
1245 5172 4349
859 4964 3017
250 1714 5172
1412 3383 4702
1086 5218 5172
49 44 404
843 3630 5101
296 5641 5231
655 4702 4582
1233 5101 4303
1038 147 656
330 4303 2325
452 5622 4826
424 4702 404
1382 3876 404
1303 5183 5675
1134 656 3768
1238 2824 3876
585 1837 5563
211 5101 4085
987 2494 44
273 2494 4173
1186 1498 4826
220 3128 4349
301 1837 3954
665 5172 4303
689 5444 5101
810 2824 3961
969 5218 5231
338 5444 5172
358 5622 3519
1254 5444 404
497 4702 3017
847 4342 4920
1220 4342 3519
14 2901 656
196 656 5622
1425 3768 1614
862 5674 5675
601 3876 2824
436 3876 4303
1149 5183 5563
319 3519 4173
1150 1179 404
1185 2104 2901
240 5674 2494
1058 3383 4349
453 5218 3876
848 5674 4342
75 4173 2494
1099 4342 4582
587 4826 3630
123 656 1614
894 499 3383
1424 4303 3017
830 2104 4173
1089 2104 4964
1322 4964 479
1027 3128 5675
1173 1498 5641
402 3768 4303
512 4964 3017
1189 44 1837
308 3519 3961
1210 2620 4363
797 5444 3383
650 4342 3017
582 4303 656
834 5622 5675
573 656 479
400 4920 4303
750 5674 4920
1077 4363 3383
424 4173 2325
66 1837 1714
863 5183 5101
1385 1498 1179
399 4964 3128
1234 3876 5674
239 4582 5444
639 1837 5563
1261 44 3519
898 4303 5622
1287 479 5674
1121 5622 5563
282 4342 44
1257 3017 4085
905 2901 3768
348 4582 1614
113 3876 5675
1060 1373 5101
318 1714 44
304 4363 5622
168 4303 5641
337 1373 4342
968 4964 479
37 5172 3954
931 2325 2620
1158 404 2325
951 3876 5101
1201 4363 656
451 4582 4342
507 2824 147
46 1179 4702
932 3954 147
94 3128 4303
1277 4702 3954
1418 3519 4349
917 4920 3876
1007 2824 499
360 479 3876
1055 3876 3017
1347 4363 5563
565 5444 3630
124 5101 5444
1019 4363 5183
522 5101 3017
1332 3128 5563
1345 1498 3383
909 4342 5218
1322 5675 5641
892 4173 3128
1121 5674 4303
873 1373 5563
316 5622 5563
1100 3017 4964
0 2620 4303
1117 5674 4173
807 1498 3768
484 1373 2901
971 5674 1714
589 5641 2824
845 147 3876
1063 5444 3768
1032 4702 1543
246 3519 3017
1422 1837 5101
206 4342 4363
768 5231 5101
1146 2104 656
779 1498 2824
1338 4920 4363
999 4349 2325
981 5218 147
281 479 5641
591 1714 5674
1363 1543 5563
239 5101 4363
119 4920 5183
524 4582 3519
1052 4342 1373
16 5622 3954
1062 5231 656
863 4826 44
421 2494 5101
1235 4349 4303
215 1179 1614
239 5622 5641
602 2494 1498
927 5172 1179
131 5675 3017
624 5622 5172
117 1714 3876
639 5563 5172
629 5101 3519
736 3954 1837
21 4582 4920
1218 4363 2325
214 656 5675
529 2901 479
430 3519 499
567 2494 1714
710 5183 4173
547 5101 656
803 44 2494
190 404 147
740 5172 4920
936 3383 2104
891 147 4702
723 1837 499
957 3519 404
821 2824 44
715 2494 3954
1191 5622 4964
487 4303 1179
336 3961 5172
535 404 5231
1297 1373 3519
1295 147 2494
1131 44 3876
293 4964 5622
95 5674 1614
1418 4826 5183
1371 1373 4920
401 5231 5172
609 3519 5231
1016 2325 479
874 3961 5218
601 3383 3954
165 5183 1837
330 4702 1373
425 404 147
403 4173 5101
334 5563 4920
673 5183 4173
7 5231 4085
28 2494 1614
1135 5674 2325
629 4920 5172
214 3630 1543
557 4342 4702
1316 4342 2824
1147 479 4303
727 4342 1179
1412 404 4582
653 4342 404
671 1714 4085
1287 3768 1714
254 3128 479
534 4085 3768
53 4964 5641
700 5101 4303
484 3961 2325
880 4920 5183
617 5172 1179
1280 3876 3017
600 4342 2104
1032 4702 5563
314 5444 1614
617 3017 4173
536 1498 3961
312 3961 5444
668 3630 147
108 3128 4826
725 2325 4920
566 5172 1543
1166 5675 2104
630 44 3961
178 2325 4303
1304 2104 1179
916 404 5674
1100 4964 4342
328 5444 1498
309 5674 5183
1034 44 2620
32 5563 2620
1070 5674 4303
132 1714 4826
949 2901 44
942 1498 5675
1344 1179 4702
581 3876 2620
460 1373 3768
681 3876 5622
233 479 2494
12 4582 5231
628 4349 1543
572 5674 44
264 4303 1373
828 5444 2620
914 1543 4363
133 4363 4342
376 2325 4920
942 2325 3017
711 4085 44
1245 5675 3961
535 5563 3954
837 3519 4964
170 4349 4582
280 1614 1179
774 4363 404
1002 3128 5218
750 5231 656
220 5674 3876
1033 2494 4826
1214 5563 4342
925 4173 4363
1108 3961 5675
328 5641 4964
973 4582 2620
1234 4349 656
631 4702 5444
1187 3128 3961
480 3630 3876
633 1179 4920
311 5622 3519
837 3017 44
89 4920 5183
1263 1498 2901
174 1498 1543
787 4349 5641
752 4964 3519
332 2824 5444
1085 1498 4173
1203 1498 5172
1141 5101 5218
703 5183 5172
424 3128 5218
1015 44 4173
1333 5218 3017
1402 4349 479
558 1543 1837
1113 3768 5231
1067 499 479
256 479 2824
1153 5218 3961
653 1543 5675
1120 1373 5674
784 4702 1714
1157 404 3961
459 5622 3128
1236 1543 3128
1241 2325 1373
1403 44 5641
1020 3961 4085
341 2901 3519
1373 404 656
506 5622 5641
580 5563 656
1420 4964 2325
190 479 2104
559 4085 3630
142 3383 3961
839 4085 5183
729 3768 479
886 5218 44
1139 4702 2104
496 5674 44
821 3383 5641
377 3383 1373
369 3630 1179
632 1373 3519
411 5675 1179
1143 499 5674
432 2325 5231
1190 656 1837
762 5674 3961
1258 4363 147
512 5675 5641
889 2104 5101
1131 4964 1179
323 5231 3128
734 2494 656
1298 3768 5641
832 1614 5622
779 3630 4085
1238 5101 3954
1010 1714 5641
399 656 4085
239 5172 5675
824 3128 5563
285 147 5183
738 5674 3961
1096 3128 3954
104 2901 4920
793 404 44
137 2104 4964
1184 1373 5218
36 1373 44
700 5101 5563
1277 404 4702
58 1614 5641
1269 3017 3768
1022 3954 2104
460 4349 5183
1073 4826 3768
1426 1543 2325
713 5563 2824
194 2104 3017
123 3017 3768
1391 5101 5444
809 2824 3954
1323 4582 656
915 3128 1498
756 5101 1614
110 3768 3017
1197 1837 4349
934 4826 4920
77 4582 1714
719 3954 2104
1405 4363 2104
78 2901 404
31 5172 5101
308 5101 3128
435 3519 44
646 4173 656
37 499 479
57 5183 5231
580 3128 404
72 3519 499
547 2494 479
400 656 3128
1131 3876 5563
871 3519 4085
772 5218 5172
1037 3630 404
1427 3128 5563
233 5563 4085
1176 3519 4349
130 4582 2325
1411 147 5675
521 3128 4920
1151 3876 404
430 4173 2325
587 1614 656
810 4349 4303
1338 2325 4173
359 2494 499
248 4085 4349
954 3128 1498
188 3383 5172
796 3954 3128
1288 4342 147
126 2494 5218
500 2494 479
1276 2494 44
92 3128 2901
1306 2494 4363
655 5218 4702
1343 3519 4173
563 147 1714
301 3128 5622
702 1498 404
1329 2325 4085
429 5218 4342
1271 5218 656
700 5444 5675
1326 3519 3630
632 1714 3128
1106 4085 5444
1311 1837 4342
1217 1543 1837
745 5183 44
634 44 4349
935 3519 4702
639 1714 5674
1339 1837 5231
1225 5675 5622
418 4363 499
1396 4702 3630
1267 1179 4582
916 404 2104
438 4173 3519
1079 1373 4342
68 5641 3630
980 3768 5675
746 3954 147
642 5674 5675
609 5101 1543
961 3017 4702
88 2494 3961
760 4702 1714
655 2104 3383
53 4964 4349
925 1714 2494
1298 3630 3954
1399 5674 4173
751 2901 2620
982 4964 2620
438 5675 147
1308 1837 2824
452 5444 4826
1051 1614 3383
840 3768 4826
199 5218 1614
62 3954 1543
1196 3876 5101
365 3017 404
106 5231 499
837 4702 4920
1075 2325 656
390 2494 5622
1140 2620 3876
883 44 1614
571 1714 3876
399 4826 4363
1091 1837 4342
514 499 5641
878 3876 4964
1096 4920 1373
689 1614 3383
1057 5675 5622
80 1179 1837
1166 5444 5641
1359 5641 2104
273 3128 3519
390 147 5444
229 5675 2620
543 5563 3017
616 1837 1543
1144 499 4702
43 4342 3128
1028 656 1373
448 4964 4582
582 3954 1498
189 5101 4363
772 4342 1837
391 3519 5172
724 5172 2325
692 3017 4303
750 4920 1543
789 5218 5444
942 1543 4920
911 4920 5231
267 5622 1837
893 44 3128
308 3630 4826
788 5675 3876
94 2494 3383
418 5101 44
1288 4303 3383
514 4342 4964
592 2494 4964
1348 44 5675
1196 1714 3017
54 3954 1373
819 1614 3954
1130 5218 1837
1088 656 5444
980 5101 5444
239 3630 44
1064 3954 5563
748 3519 5444
62 3961 1837
1022 3383 4349
1203 1498 1373
666 44 1498
312 2620 1179
275 5675 5563
1281 479 4085
1141 5183 3876
838 5674 1543
18 3961 5444
80 2620 5101
1103 4349 3017
738 1614 5183
1405 4582 147
149 3128 3768
296 5101 1373
137 3876 479
1150 5231 499
60 1543 2494
1325 2901 5622
266 5641 5563
186 2824 4920
209 5101 5444
608 3876 3768
140 4702 3630
1232 2824 1373
514 5444 4173
798 656 3017
167 1614 3017
225 1543 3383
34 5218 1837
132 5183 5444
557 147 4342
1401 1543 2494
951 1543 4363
994 4349 3876
468 1179 2824
220 4349 3768
280 5101 3961
1359 5641 3961
466 4303 1614
691 3017 4702
257 5674 2901
1085 1373 2901
390 2104 5641
943 1614 3383
162 3630 3954
936 3017 2104
96 1373 2104
325 4964 5183
1382 499 1614
781 3954 2824
19 2104 3876
489 5183 3768
176 5563 4363
276 5641 3017
837 3768 5674
422 1614 3768
84 656 4826
1176 3961 4349
913 2824 4826
771 147 4702
752 2104 147
1287 1373 5674
1151 5183 4085
913 3961 4920
127 4702 5183
830 1837 2901
105 4582 5183
1114 2104 5444
768 479 2104
716 4964 656
595 5622 4702
150 2620 5172
849 2325 5101
1388 3961 5675
1141 4342 44
399 5674 1614
1410 499 4342
1263 3017 2620
27 5622 4349
781 2494 499
1297 4964 3954
26 479 5675
467 3017 5101
971 44 3961
631 3630 2494
28 5183 3876
1153 479 5218
954 2104 4342
735 2901 3768
1282 3519 44
485 2494 1179
537 4826 4303
1157 3017 499
488 3961 5231
757 5101 5622
778 1179 4582
1253 3954 4349
721 5172 5674
295 4964 3768
615 147 5563
959 1179 1498
353 3128 5183
259 3519 404
216 4303 1714
42 499 4303
880 3876 2824
119 3961 5183
483 1614 1543
355 2494 4964
1075 656 1714
543 3383 3519
184 4349 5444
1338 4303 3630
150 5231 1498
345 3017 1373
984 4173 3768
785 4363 4303
645 2325 1373
79 3954 5641
1133 3961 5674
771 5622 479
916 4085 1714
539 5444 5622
795 5183 3017
606 4173 5675
601 3954 5641
117 2824 1179
408 4964 1373
627 479 4342
1069 1373 2494
781 2824 1714
723 3630 1179
992 4702 2901
534 3519 3017
879 4826 1498
756 5183 5563
661 4173 5231
715 3954 4085
1272 1373 5674
1248 2901 656
22 4085 3768
1145 5444 5674
353 3383 404
425 44 3128
71 1837 3954
820 5231 4964
777 5674 3961
726 3519 5183
930 5674 2104
156 4702 4826
438 4303 1543
15 4085 5183
241 1543 4173
666 44 2104
610 5641 5231
1302 4964 4085
639 5641 1543
1238 1837 5183
728 5563 2494
756 5622 3876
165 479 1837
808 404 5641
1392 2494 1614
1034 5563 4582
960 2325 4342
121 4920 3128
950 3630 4920
1291 1714 656
839 3630 5675
170 479 2901
418 4582 3954
745 4303 2104
782 5674 2901
1279 4702 4920
386 1714 499
267 4826 4303
705 4363 5231
578 2325 3128
662 44 479
511 147 1373
412 2104 44
676 3017 4173
6 5218 4920
84 5172 1498
1320 1543 3128
4 4342 4964
191 5674 2901
1079 3961 5622
900 4085 2494
253 404 3383
23 5674 3017
119 1498 479
1349 3768 5641
785 4349 4702
773 4342 4303
579 2325 3954
707 2104 1614
155 1837 4363
472 3519 1614
672 5563 2824
1182 1714 3876
724 4582 3383
43 4702 44
49 2824 1373
325 5674 4582
1387 4582 656
364 4702 5641
971 5218 1179
776 4964 44
315 3519 4349
227 147 1373
795 656 3128
1127 5563 5622
1359 5101 4964
